,id,median_age,Geographic Area Name,year,total_pop
2031,0500000US38083,51.5,"Sheridan County, North Dakota",2018,1405
2032,0500000US38085,28.2,"Sioux County, North Dakota",2018,4413
2033,0500000US38087,50.8,"Slope County, North Dakota",2018,704
2034,0500000US38089,33.9,"Stark County, North Dakota",2018,30876
2035,0500000US38091,50.5,"Steele County, North Dakota",2018,1910
2036,0500000US38093,40.2,"Stutsman County, North Dakota",2018,21064
2037,0500000US38095,47.8,"Towner County, North Dakota",2018,2246
2038,0500000US38097,41.3,"Traill County, North Dakota",2018,8019
2039,0500000US38099,44.4,"Walsh County, North Dakota",2018,10802
2040,0500000US38101,31.4,"Ward County, North Dakota",2018,69034
2041,0500000US38103,52.1,"Wells County, North Dakota",2018,4055
2042,0500000US38105,31.5,"Williams County, North Dakota",2018,34061
2043,0500000US39001,42.0,"Adams County, Ohio",2018,27878
2044,0500000US39003,39.0,"Allen County, Ohio",2018,103642
2045,0500000US39005,40.3,"Ashland County, Ohio",2018,53477
2046,0500000US39007,42.4,"Ashtabula County, Ohio",2018,98136
2047,0500000US39009,28.9,"Athens County, Ohio",2018,65936
2048,0500000US39011,41.3,"Auglaize County, Ohio",2018,45784
2049,0500000US39013,44.5,"Belmont County, Ohio",2018,68472
2050,0500000US39015,41.8,"Brown County, Ohio",2018,43679
2051,0500000US39017,36.5,"Butler County, Ohio",2018,378294
2052,0500000US39019,45.3,"Carroll County, Ohio",2018,27578
2053,0500000US39021,42.4,"Champaign County, Ohio",2018,38864
2054,0500000US39023,41.1,"Clark County, Ohio",2018,135198
2055,0500000US39025,39.8,"Clermont County, Ohio",2018,203216
2056,0500000US39027,39.9,"Clinton County, Ohio",2018,41896
2057,0500000US39029,44.0,"Columbiana County, Ohio",2018,104003
2058,0500000US39031,41.4,"Coshocton County, Ohio",2018,36574
2059,0500000US39033,43.0,"Crawford County, Ohio",2018,42021
2060,0500000US39035,40.3,"Cuyahoga County, Ohio",2018,1253783
2061,0500000US39037,41.8,"Darke County, Ohio",2018,51734
2062,0500000US39039,40.6,"Defiance County, Ohio",2018,38279
2063,0500000US39041,38.6,"Delaware County, Ohio",2018,197008
2064,0500000US39043,44.8,"Erie County, Ohio",2018,75136
2065,0500000US39045,39.3,"Fairfield County, Ohio",2018,152910
2066,0500000US39047,40.7,"Fayette County, Ohio",2018,28645
2067,0500000US39049,34.0,"Franklin County, Ohio",2018,1275333
2068,0500000US39051,40.8,"Fulton County, Ohio",2018,42305
2069,0500000US39053,40.6,"Gallia County, Ohio",2018,30195
2070,0500000US39055,44.6,"Geauga County, Ohio",2018,93961
2071,0500000US39057,38.1,"Greene County, Ohio",2018,165811
2072,0500000US39059,42.5,"Guernsey County, Ohio",2018,39274
2073,0500000US39061,36.8,"Hamilton County, Ohio",2018,812037
2074,0500000US39063,39.2,"Hancock County, Ohio",2018,75690
2075,0500000US39065,35.5,"Hardin County, Ohio",2018,31542
2076,0500000US39067,46.0,"Harrison County, Ohio",2018,15307
2077,0500000US39069,41.3,"Henry County, Ohio",2018,27316
2078,0500000US39071,40.4,"Highland County, Ohio",2018,43007
2079,0500000US39073,42.9,"Hocking County, Ohio",2018,28495
2080,0500000US39075,31.3,"Holmes County, Ohio",2018,43859
2081,0500000US39077,39.6,"Huron County, Ohio",2018,58457
2082,0500000US39079,40.1,"Jackson County, Ohio",2018,32524
2083,0500000US39081,44.8,"Jefferson County, Ohio",2018,66886
2084,0500000US39083,38.9,"Knox County, Ohio",2018,61215
2085,0500000US39085,43.7,"Lake County, Ohio",2018,230052
2086,0500000US39087,41.6,"Lawrence County, Ohio",2018,60622
2087,0500000US39089,39.7,"Licking County, Ohio",2018,172293
2088,0500000US39091,40.8,"Logan County, Ohio",2018,45307
2089,0500000US39093,41.8,"Lorain County, Ohio",2018,306713
2090,0500000US39095,37.9,"Lucas County, Ohio",2018,432379
2091,0500000US39097,40.7,"Madison County, Ohio",2018,43988
2092,0500000US39099,43.5,"Mahoning County, Ohio",2018,231064
2093,0500000US39101,41.3,"Marion County, Ohio",2018,65344
2094,0500000US39103,41.9,"Medina County, Ohio",2018,177257
2095,0500000US39105,43.6,"Meigs County, Ohio",2018,23160
2096,0500000US39107,39.9,"Mercer County, Ohio",2018,40806
2097,0500000US39109,41.6,"Miami County, Ohio",2018,104800
2098,0500000US39111,46.3,"Monroe County, Ohio",2018,14090
2099,0500000US39113,39.3,"Montgomery County, Ohio",2018,532034
2100,0500000US39115,44.3,"Morgan County, Ohio",2018,14702
2101,0500000US39117,41.7,"Morrow County, Ohio",2018,34976
2102,0500000US39119,40.2,"Muskingum County, Ohio",2018,86076
2103,0500000US39121,49.7,"Noble County, Ohio",2018,14443
2104,0500000US39123,49.0,"Ottawa County, Ohio",2018,40709
2105,0500000US39125,42.0,"Paulding County, Ohio",2018,18872
2106,0500000US39127,39.9,"Perry County, Ohio",2018,35985
2107,0500000US39129,39.4,"Pickaway County, Ohio",2018,57420
2108,0500000US39131,40.8,"Pike County, Ohio",2018,28214
2109,0500000US39133,37.9,"Portage County, Ohio",2018,162644
2110,0500000US39135,42.6,"Preble County, Ohio",2018,41207
2111,0500000US39137,40.0,"Putnam County, Ohio",2018,33969
2112,0500000US39139,41.3,"Richland County, Ohio",2018,121324
2113,0500000US39141,40.9,"Ross County, Ohio",2018,77051
2114,0500000US39143,41.8,"Sandusky County, Ohio",2018,59299
2115,0500000US39145,39.9,"Scioto County, Ohio",2018,76377
2116,0500000US39147,39.4,"Seneca County, Ohio",2018,55475
2117,0500000US39149,39.4,"Shelby County, Ohio",2018,48797
2118,0500000US39151,41.9,"Stark County, Ohio",2018,373475
2119,0500000US39153,40.9,"Summit County, Ohio",2018,541810
2120,0500000US39155,44.2,"Trumbull County, Ohio",2018,201794
2121,0500000US39157,41.0,"Tuscarawas County, Ohio",2018,92526
2122,0500000US39159,38.4,"Union County, Ohio",2018,55654
2123,0500000US39161,40.9,"Van Wert County, Ohio",2018,28281
2124,0500000US39163,42.2,"Vinton County, Ohio",2018,13111
2125,0500000US39165,39.3,"Warren County, Ohio",2018,226564
2126,0500000US39167,44.1,"Washington County, Ohio",2018,60671
2127,0500000US39169,38.5,"Wayne County, Ohio",2018,116208
2128,0500000US39171,41.2,"Williams County, Ohio",2018,36936
2129,0500000US39173,34.8,"Wood County, Ohio",2018,129936
2130,0500000US39175,42.1,"Wyandot County, Ohio",2018,22107
2131,0500000US40001,37.6,"Adair County, Oklahoma",2018,22113
2132,0500000US40003,42.9,"Alfalfa County, Oklahoma",2018,5857
2133,0500000US40005,40.6,"Atoka County, Oklahoma",2018,13874
2134,0500000US40007,40.3,"Beaver County, Oklahoma",2018,5415
2135,0500000US40009,35.7,"Beckham County, Oklahoma",2018,22621
2136,0500000US40011,42.4,"Blaine County, Oklahoma",2018,9634
2137,0500000US40013,37.5,"Bryan County, Oklahoma",2018,45759
2138,0500000US40015,37.3,"Caddo County, Oklahoma",2018,29342
2139,0500000US40017,35.9,"Canadian County, Oklahoma",2018,136710
2140,0500000US40019,38.2,"Carter County, Oklahoma",2018,48406
2141,0500000US40021,35.1,"Cherokee County, Oklahoma",2018,48599
2142,0500000US40023,42.0,"Choctaw County, Oklahoma",2018,14886
2143,0500000US40025,43.0,"Cimarron County, Oklahoma",2018,2189
2144,0500000US40027,33.9,"Cleveland County, Oklahoma",2018,276733
2145,0500000US40029,41.6,"Coal County, Oklahoma",2018,5618
2146,0500000US40031,33.0,"Comanche County, Oklahoma",2018,122561
2147,0500000US40033,42.9,"Cotton County, Oklahoma",2018,5929
2148,0500000US40035,42.3,"Craig County, Oklahoma",2018,14493
2149,0500000US40037,40.2,"Creek County, Oklahoma",2018,71160
2150,0500000US40039,31.0,"Custer County, Oklahoma",2018,29209
2151,0500000US40041,46.7,"Delaware County, Oklahoma",2018,42112
2152,0500000US40043,40.2,"Dewey County, Oklahoma",2018,4918
2153,0500000US40045,44.1,"Ellis County, Oklahoma",2018,4072
2154,0500000US40047,36.0,"Garfield County, Oklahoma",2018,62190
2155,0500000US40049,39.2,"Garvin County, Oklahoma",2018,27823
2156,0500000US40051,38.9,"Grady County, Oklahoma",2018,54733
2157,0500000US40053,43.3,"Grant County, Oklahoma",2018,4418
2158,0500000US40055,41.2,"Greer County, Oklahoma",2018,5943
2159,0500000US40057,41.0,"Harmon County, Oklahoma",2018,2721
2160,0500000US40059,38.0,"Harper County, Oklahoma",2018,3847
2161,0500000US40061,40.6,"Haskell County, Oklahoma",2018,12704
2162,0500000US40063,39.0,"Hughes County, Oklahoma",2018,13460
2163,0500000US40065,34.2,"Jackson County, Oklahoma",2018,25384
2164,0500000US40067,41.9,"Jefferson County, Oklahoma",2018,6223
2165,0500000US40069,39.8,"Johnston County, Oklahoma",2018,11041
2166,0500000US40071,38.6,"Kay County, Oklahoma",2018,44880
2167,0500000US40073,36.2,"Kingfisher County, Oklahoma",2018,15618
2168,0500000US40075,43.1,"Kiowa County, Oklahoma",2018,9001
2169,0500000US40077,41.3,"Latimer County, Oklahoma",2018,10495
2170,0500000US40079,39.4,"Le Flore County, Oklahoma",2018,49909
2171,0500000US40081,41.2,"Lincoln County, Oklahoma",2018,34854
2172,0500000US40083,37.8,"Logan County, Oklahoma",2018,46044
2173,0500000US40085,40.1,"Love County, Oklahoma",2018,9933
2174,0500000US40087,38.4,"McClain County, Oklahoma",2018,38634
2175,0500000US40089,38.8,"McCurtain County, Oklahoma",2018,32966
2176,0500000US40091,47.3,"McIntosh County, Oklahoma",2018,19819
2177,0500000US40093,41.1,"Major County, Oklahoma",2018,7718
2178,0500000US40095,42.6,"Marshall County, Oklahoma",2018,16376
2179,0500000US40097,40.3,"Mayes County, Oklahoma",2018,40980
2180,0500000US40099,43.0,"Murray County, Oklahoma",2018,13875
2181,0500000US40101,37.9,"Muskogee County, Oklahoma",2018,69084
2182,0500000US40103,41.6,"Noble County, Oklahoma",2018,11411
2183,0500000US40105,42.3,"Nowata County, Oklahoma",2018,10383
2184,0500000US40107,40.0,"Okfuskee County, Oklahoma",2018,12115
2185,0500000US40109,34.5,"Oklahoma County, Oklahoma",2018,782051
2186,0500000US40111,39.1,"Okmulgee County, Oklahoma",2018,38889
2187,0500000US40113,42.1,"Osage County, Oklahoma",2018,47311
2188,0500000US40115,38.1,"Ottawa County, Oklahoma",2018,31566
2189,0500000US40117,41.9,"Pawnee County, Oklahoma",2018,16428
2190,0500000US40119,27.1,"Payne County, Oklahoma",2018,81512
2191,0500000US40121,40.6,"Pittsburg County, Oklahoma",2018,44382
2192,0500000US40123,35.6,"Pontotoc County, Oklahoma",2018,38358
2193,0500000US40125,37.5,"Pottawatomie County, Oklahoma",2018,72000
2194,0500000US40127,44.6,"Pushmataha County, Oklahoma",2018,11119
2195,0500000US40129,40.5,"Roger Mills County, Oklahoma",2018,3708
2196,0500000US40131,39.0,"Rogers County, Oklahoma",2018,90814
2197,0500000US40133,39.2,"Seminole County, Oklahoma",2018,25071
2198,0500000US40135,41.0,"Sequoyah County, Oklahoma",2018,41359
2199,0500000US40137,40.5,"Stephens County, Oklahoma",2018,43983
2200,0500000US40139,32.1,"Texas County, Oklahoma",2018,21121
2201,0500000US40141,41.2,"Tillman County, Oklahoma",2018,7515
2202,0500000US40143,35.5,"Tulsa County, Oklahoma",2018,642781
2203,0500000US40145,38.7,"Wagoner County, Oklahoma",2018,77850
2204,0500000US40147,40.2,"Washington County, Oklahoma",2018,52001
2205,0500000US40149,38.9,"Washita County, Oklahoma",2018,11432
2206,0500000US40151,33.9,"Woods County, Oklahoma",2018,9127
2207,0500000US40153,36.3,"Woodward County, Oklahoma",2018,20967
2208,0500000US41001,48.2,"Baker County, Oregon",2018,15984
2209,0500000US41003,32.9,"Benton County, Oregon",2018,89780
2210,0500000US41005,41.4,"Clackamas County, Oregon",2018,405788
2211,0500000US41007,43.9,"Clatsop County, Oregon",2018,38562
2212,0500000US41009,43.3,"Columbia County, Oregon",2018,50851
2213,0500000US41011,48.5,"Coos County, Oregon",2018,63308
2214,0500000US41013,47.8,"Crook County, Oregon",2018,22337
2215,0500000US41015,56.1,"Curry County, Oregon",2018,22507
2216,0500000US41017,42.3,"Deschutes County, Oregon",2018,180640
2217,0500000US41019,47.0,"Douglas County, Oregon",2018,108323
2218,0500000US41021,49.6,"Gilliam County, Oregon",2018,1907
2219,0500000US41023,52.6,"Grant County, Oregon",2018,7183
2220,0500000US41025,46.1,"Harney County, Oregon",2018,7228
2221,0500000US41027,39.1,"Hood River County, Oregon",2018,23131
2222,0500000US41029,42.7,"Jackson County, Oregon",2018,214267
2223,0500000US41031,40.5,"Jefferson County, Oregon",2018,23143
2224,0500000US41033,47.5,"Josephine County, Oregon",2018,85481
2225,0500000US41035,42.4,"Klamath County, Oregon",2018,66310
2226,0500000US41037,49.1,"Lake County, Oregon",2018,7843
2227,0500000US41039,39.4,"Lane County, Oregon",2018,368882
2228,0500000US41041,51.3,"Lincoln County, Oregon",2018,47881
2229,0500000US41043,39.7,"Linn County, Oregon",2018,122870
2230,0500000US41045,35.9,"Malheur County, Oregon",2018,30431
2231,0500000US41047,36.4,"Marion County, Oregon",2018,335553
2232,0500000US41049,38.4,"Morrow County, Oregon",2018,11215
2233,0500000US41051,37.0,"Multnomah County, Oregon",2018,798647
2234,0500000US41053,37.1,"Polk County, Oregon",2018,81427
2235,0500000US41055,51.5,"Sherman County, Oregon",2018,1605
2236,0500000US41057,48.0,"Tillamook County, Oregon",2018,26076
2237,0500000US41059,36.3,"Umatilla County, Oregon",2018,76898
2238,0500000US41061,39.6,"Union County, Oregon",2018,26028
2239,0500000US41063,52.6,"Wallowa County, Oregon",2018,6924
2240,0500000US41065,40.9,"Wasco County, Oregon",2018,25866
2241,0500000US41067,36.5,"Washington County, Oregon",2018,581821
2242,0500000US41069,58.7,"Wheeler County, Oregon",2018,1426
2243,0500000US41071,38.1,"Yamhill County, Oregon",2018,103820
2244,0500000US42001,43.6,"Adams County, Pennsylvania",2018,102023
2245,0500000US42003,40.8,"Allegheny County, Pennsylvania",2018,1225561
2246,0500000US42005,46.3,"Armstrong County, Pennsylvania",2018,66331
2247,0500000US42007,45.1,"Beaver County, Pennsylvania",2018,166896
2248,0500000US42009,46.2,"Bedford County, Pennsylvania",2018,48611
2249,0500000US42011,39.9,"Berks County, Pennsylvania",2018,416642
2250,0500000US42013,43.4,"Blair County, Pennsylvania",2018,123842
2251,0500000US42015,44.5,"Bradford County, Pennsylvania",2018,61304
2252,0500000US42017,43.8,"Bucks County, Pennsylvania",2018,626370
2253,0500000US42019,43.2,"Butler County, Pennsylvania",2018,186566
2254,0500000US42021,45.1,"Cambria County, Pennsylvania",2018,134550
2255,0500000US42023,52.2,"Cameron County, Pennsylvania",2018,4686
2256,0500000US42025,46.0,"Carbon County, Pennsylvania",2018,63931
2257,0500000US42027,31.7,"Centre County, Pennsylvania",2018,161443
2258,0500000US42029,40.4,"Chester County, Pennsylvania",2018,517156
2259,0500000US42031,41.2,"Clarion County, Pennsylvania",2018,38827
2260,0500000US42033,44.7,"Clearfield County, Pennsylvania",2018,80216
2261,0500000US42035,38.8,"Clinton County, Pennsylvania",2018,39074
2262,0500000US42037,40.8,"Columbia County, Pennsylvania",2018,66220
2263,0500000US42039,42.9,"Crawford County, Pennsylvania",2018,86164
2264,0500000US42041,40.5,"Cumberland County, Pennsylvania",2018,247433
2265,0500000US42043,39.8,"Dauphin County, Pennsylvania",2018,274515
2266,0500000US42045,39.0,"Delaware County, Pennsylvania",2018,563527
2267,0500000US42047,46.9,"Elk County, Pennsylvania",2018,30608
2268,0500000US42049,39.4,"Erie County, Pennsylvania",2018,275972
2269,0500000US42051,44.8,"Fayette County, Pennsylvania",2018,132289
2270,0500000US42053,40.4,"Forest County, Pennsylvania",2018,7351
2271,0500000US42055,41.4,"Franklin County, Pennsylvania",2018,153751
2272,0500000US42057,45.0,"Fulton County, Pennsylvania",2018,14506
2273,0500000US42059,42.0,"Greene County, Pennsylvania",2018,37144
2274,0500000US42061,43.5,"Huntingdon County, Pennsylvania",2018,45421
2275,0500000US42063,39.8,"Indiana County, Pennsylvania",2018,85755
2276,0500000US42065,43.9,"Jefferson County, Pennsylvania",2018,44084
2277,0500000US42067,42.7,"Juniata County, Pennsylvania",2018,24562
2278,0500000US42069,42.3,"Lackawanna County, Pennsylvania",2018,211454
2279,0500000US42071,38.6,"Lancaster County, Pennsylvania",2018,538347
2280,0500000US42073,45.1,"Lawrence County, Pennsylvania",2018,87382
2281,0500000US42075,41.2,"Lebanon County, Pennsylvania",2018,138674
2282,0500000US42077,39.2,"Lehigh County, Pennsylvania",2018,362613
2283,0500000US42079,43.0,"Luzerne County, Pennsylvania",2018,317884
2284,0500000US42081,41.4,"Lycoming County, Pennsylvania",2018,114859
2285,0500000US42083,42.9,"McKean County, Pennsylvania",2018,41806
2286,0500000US42085,44.6,"Mercer County, Pennsylvania",2018,112630
2287,0500000US42087,43.8,"Mifflin County, Pennsylvania",2018,46362
2288,0500000US42089,42.8,"Monroe County, Pennsylvania",2018,167586
2289,0500000US42091,41.3,"Montgomery County, Pennsylvania",2018,821301
2290,0500000US42093,43.0,"Montour County, Pennsylvania",2018,18294
2291,0500000US42095,42.1,"Northampton County, Pennsylvania",2018,301778
2292,0500000US42097,44.4,"Northumberland County, Pennsylvania",2018,92325
2293,0500000US42099,43.0,"Perry County, Pennsylvania",2018,45924
2294,0500000US42101,34.3,"Philadelphia County, Pennsylvania",2018,1575522
2295,0500000US42103,47.7,"Pike County, Pennsylvania",2018,55498
2296,0500000US42105,46.7,"Potter County, Pennsylvania",2018,16937
2297,0500000US42107,44.2,"Schuylkill County, Pennsylvania",2018,143555
2298,0500000US42109,39.9,"Snyder County, Pennsylvania",2018,40466
2299,0500000US42111,45.9,"Somerset County, Pennsylvania",2018,74949
2300,0500000US42113,53.1,"Sullivan County, Pennsylvania",2018,6177
2301,0500000US42115,48.2,"Susquehanna County, Pennsylvania",2018,41340
2302,0500000US42117,44.3,"Tioga County, Pennsylvania",2018,41226
2303,0500000US42119,39.4,"Union County, Pennsylvania",2018,45114
2304,0500000US42121,46.5,"Venango County, Pennsylvania",2018,52376
