,fips,year,employed_persons,unemployment_rate,total_pop,poverty_rate,per_capita_income_2007,per_capita_income_2006,per_capita_income_2005,per_capita_income_2008,per_capita_income_2003,per_capita_income_2004,per_capita_income_2009,per_capita_income_2002
18620,47137,2005,1678.0,8.5,4997.0,20.0,,,27189.0,,,,,
18621,47139,2005,6779.0,5.9,16386.0,15.7,,,31736.0,,,,,
18622,47141,2005,31969.0,5.0,66871.0,18.3,,,33027.0,,,,,
18623,47143,2005,12230.0,6.7,29919.0,17.8,,,33200.0,,,,,
18624,47145,2005,24051.0,5.8,53175.0,14.8,,,38274.0,,,,,
18625,47147,2005,29886.0,4.8,59720.0,10.2,,,49256.0,,,,,
18626,47149,2005,112619.0,4.1,221318.0,11.8,,,48400.0,,,,,
18627,47151,2005,7838.0,6.9,21865.0,24.1,,,26992.0,,,,,
18628,47153,2005,5451.0,5.7,12819.0,16.4,,,35147.0,,,,,
18629,47155,2005,42161.0,6.0,81275.0,14.4,,,37909.0,,,,,
18630,47157,2005,401452.0,6.2,913201.0,18.5,,,40917.0,,,,,
18631,47159,2005,8485.0,6.0,18521.0,14.5,,,39065.0,,,,,
18632,47161,2005,5422.0,7.4,12843.0,15.0,,,35554.0,,,,,
18633,47163,2005,67625.0,5.2,153463.0,15.7,,,35375.0,,,,,
18634,47165,2005,71710.0,4.6,144124.0,9.8,,,51488.0,,,,,
18635,47167,2005,24686.0,6.4,56022.0,13.1,,,49191.0,,,,,
18636,47169,2005,3421.0,6.6,7443.0,16.4,,,34652.0,,,,,
18637,47171,2005,7624.0,6.2,17937.0,15.6,,,34796.0,,,,,
18638,47173,2005,8215.0,5.6,18734.0,18.8,,,30129.0,,,,,
18639,47175,2005,2241.0,8.6,5413.0,17.9,,,31970.0,,,,,
18640,47177,2005,16842.0,7.9,38987.0,22.2,,,32928.0,,,,,
18641,47179,2005,54811.0,4.9,113552.0,14.4,,,38411.0,,,,,
18642,47181,2005,5697.0,12.1,17006.0,20.7,,,29313.0,,,,,
18643,47183,2005,14214.0,6.9,34407.0,18.5,,,32469.0,,,,,
18644,47185,2005,9719.0,9.7,24489.0,17.1,,,31977.0,,,,,
18645,47187,2005,77811.0,3.8,154099.0,4.9,,,79053.0,,,,,
18646,47189,2005,51629.0,4.5,99960.0,7.4,,,56077.0,,,,,
18647,48001,2005,18822.0,6.4,56873.0,22.0,,,34915.0,,,,,
18648,48003,2005,6103.0,4.1,13016.0,15.9,,,40223.0,,,,,
18649,48005,2005,37271.0,5.5,82553.0,19.9,,,37146.0,,,,,
18650,48007,2005,10401.0,5.5,23561.0,20.6,,,32963.0,,,,,
18651,48009,2005,5124.0,3.5,9068.0,9.7,,,45146.0,,,,,
18652,48011,2005,1083.0,4.0,2037.0,11.0,,,42671.0,,,,,
18653,48013,2005,18080.0,5.3,42495.0,22.1,,,35934.0,,,,,
18654,48015,2005,12260.0,4.6,26331.0,11.9,,,43684.0,,,,,
18655,48017,2005,3070.0,5.5,7024.0,18.5,,,29711.0,,,,,
18656,48019,2005,9263.0,4.6,19428.0,12.3,,,41338.0,,,,,
18657,48021,2005,32064.0,5.1,68233.0,11.7,,,46501.0,,,,,
18658,48023,2005,1781.0,4.8,3877.0,18.8,,,26750.0,,,,,
18659,48025,2005,10304.0,7.2,32101.0,29.1,,,29886.0,,,,,
18660,48027,2005,108776.0,5.1,266017.0,13.5,,,41386.0,,,,,
18661,48029,2005,680133.0,5.2,1529270.0,17.1,,,42063.0,,,,,
18662,48031,2005,4516.0,4.1,9554.0,10.1,,,44511.0,,,,,
18663,48033,2005,441.0,3.9,638.0,8.8,,,36817.0,,,,,
18664,48035,2005,7989.0,5.2,17990.0,15.4,,,37033.0,,,,,
18665,48037,2005,40030.0,5.5,89239.0,18.6,,,33688.0,,,,,
18666,48039,2005,126324.0,5.8,274336.0,11.8,,,50795.0,,,,,
18667,48041,2005,83346.0,4.3,169824.0,29.1,,,31702.0,,,,,
18668,48043,2005,5070.0,3.8,8830.0,18.2,,,31466.0,,,,,
18669,48045,2005,680.0,5.4,1726.0,18.9,,,30640.0,,,,,
18670,48047,2005,2893.0,6.8,7562.0,35.6,,,21398.0,,,,,
18671,48049,2005,17857.0,4.8,38172.0,20.3,,,33990.0,,,,,
18672,48051,2005,8288.0,4.2,17167.0,19.1,,,36117.0,,,,,
18673,48053,2005,19450.0,4.5,39798.0,11.4,,,43781.0,,,,,
18674,48055,2005,15171.0,5.4,36388.0,19.0,,,38996.0,,,,,
18675,48057,2005,8837.0,5.9,20715.0,17.7,,,38860.0,,,,,
18676,48059,2005,6732.0,4.1,13281.0,13.8,,,35516.0,,,,,
18677,48061,2005,130014.0,7.7,373429.0,40.0,,,25916.0,,,,,
18678,48063,2005,5082.0,5.8,11990.0,19.6,,,33319.0,,,,,
18679,48065,2005,3364.0,4.0,6449.0,8.9,,,41245.0,,,,,
18680,48067,2005,12558.0,6.3,30088.0,19.2,,,32156.0,,,,,
18681,48069,2005,3213.0,5.6,7908.0,22.1,,,34170.0,,,,,
18682,48071,2005,13170.0,6.2,29388.0,11.4,,,53961.0,,,,,
18683,48073,2005,19501.0,5.7,48751.0,17.8,,,33172.0,,,,,
18684,48075,2005,2906.0,5.7,7205.0,25.3,,,29860.0,,,,,
18685,48077,2005,6253.0,3.8,11317.0,10.6,,,41560.0,,,,,
18686,48079,2005,1468.0,5.8,3338.0,27.0,,,30193.0,,,,,
18687,48081,2005,1301.0,5.7,3540.0,14.7,,,30657.0,,,,,
18688,48083,2005,4135.0,4.7,8739.0,24.1,,,27187.0,,,,,
18689,48085,2005,351591.0,4.7,647187.0,5.9,,,71419.0,,,,,
18690,48087,2005,1558.0,4.5,2980.0,19.6,,,29047.0,,,,,
18691,48089,2005,9888.0,4.5,20493.0,17.5,,,35111.0,,,,,
18692,48091,2005,46800.0,4.6,91018.0,9.5,,,53643.0,,,,,
18693,48093,2005,6148.0,4.8,13746.0,20.0,,,30578.0,,,,,
18694,48095,2005,1300.0,5.9,4039.0,20.9,,,32122.0,,,,,
18695,48097,2005,19094.0,4.3,38143.0,14.1,,,42857.0,,,,,
18696,48099,2005,23876.0,6.3,72610.0,14.8,,,39129.0,,,,,
18697,48101,2005,779.0,5.7,1653.0,21.0,,,28011.0,,,,,
18698,48103,2005,1504.0,5.2,3840.0,12.6,,,39492.0,,,,,
18699,48105,2005,1968.0,3.7,3851.0,18.2,,,33903.0,,,,,
18700,48107,2005,2775.0,5.5,6521.0,29.7,,,29560.0,,,,,
18701,48109,2005,1589.0,4.0,2648.0,26.2,,,26228.0,,,,,
18702,48111,2005,2987.0,3.4,6238.0,16.4,,,29177.0,,,,,
18703,48113,2005,1081765.0,5.7,2250830.0,16.9,,,42791.0,,,,,
18704,48115,2005,4835.0,6.9,14092.0,25.7,,,29309.0,,,,,
18705,48117,2005,7972.0,4.7,18737.0,21.6,,,30719.0,,,,,
18706,48119,2005,2288.0,5.6,5314.0,15.7,,,33043.0,,,,,
18707,48121,2005,300779.0,4.6,553669.0,7.3,,,61825.0,,,,,
18708,48123,2005,8939.0,4.7,20342.0,19.5,,,31711.0,,,,,
18709,48125,2005,1024.0,5.3,2563.0,21.8,,,26645.0,,,,,
18710,48127,2005,3512.0,8.3,10031.0,31.8,,,24260.0,,,,,
18711,48129,2005,1752.0,5.0,3833.0,19.0,,,30561.0,,,,,
18712,48131,2005,4943.0,6.2,12426.0,30.6,,,25715.0,,,,,
18713,48133,2005,8079.0,5.3,18533.0,20.9,,,30481.0,,,,,
18714,48135,2005,59671.0,4.6,125378.0,20.0,,,35597.0,,,,,
18715,48137,2005,989.0,4.1,2011.0,28.8,,,27942.0,,,,,
18716,48139,2005,62990.0,5.4,129955.0,10.1,,,51657.0,,,,,
18717,48141,2005,270545.0,7.1,728095.0,29.0,,,31340.0,,,,,
18718,48143,2005,16834.0,4.2,35336.0,16.7,,,35112.0,,,,,
18719,48145,2005,6851.0,6.3,17990.0,23.7,,,28332.0,,,,,
18720,48147,2005,12969.0,6.5,33221.0,14.7,,,37549.0,,,,,
18721,48149,2005,11571.0,4.0,23342.0,11.7,,,39723.0,,,,,
18722,48151,2005,1949.0,4.3,4135.0,16.7,,,30936.0,,,,,
18723,48153,2005,3080.0,5.8,6983.0,23.3,,,28223.0,,,,,
18724,48155,2005,656.0,4.8,1439.0,17.7,,,25535.0,,,,,
18725,48157,2005,223492.0,5.3,462953.0,8.1,,,70202.0,,,,,
18726,48159,2005,4906.0,4.9,10745.0,14.7,,,36789.0,,,,,
18727,48161,2005,9621.0,4.3,18843.0,16.1,,,36686.0,,,,,
18728,48163,2005,6008.0,6.1,16618.0,33.9,,,26690.0,,,,,
18729,48165,2005,5948.0,4.8,15331.0,19.1,,,35354.0,,,,,
18730,48167,2005,130306.0,5.8,274806.0,13.3,,,46012.0,,,,,
18731,48169,2005,2300.0,4.5,5742.0,23.8,,,30880.0,,,,,
18732,48171,2005,12360.0,3.4,22858.0,10.3,,,41985.0,,,,,
18733,48173,2005,615.0,3.9,1273.0,9.7,,,42566.0,,,,,
18734,48175,2005,3246.0,4.9,7070.0,16.8,,,38218.0,,,,,
18735,48177,2005,9267.0,4.2,19656.0,20.1,,,31070.0,,,,,
18736,48179,2005,10405.0,4.3,21776.0,16.0,,,33482.0,,,,,
18737,48181,2005,53574.0,5.4,115666.0,13.5,,,39655.0,,,,,
18738,48183,2005,57767.0,5.0,115402.0,17.9,,,37436.0,,,,,
18739,48185,2005,9641.0,6.2,25350.0,17.7,,,36117.0,,,,,
18740,48187,2005,49497.0,4.7,105585.0,10.9,,,49127.0,,,,,
18741,48189,2005,15923.0,5.4,36066.0,20.8,,,31371.0,,,,,
18742,48191,2005,1499.0,5.9,3613.0,24.9,,,26933.0,,,,,
18743,48193,2005,3789.0,4.7,8263.0,15.9,,,33179.0,,,,,
18744,48195,2005,2392.0,3.6,5258.0,15.6,,,36216.0,,,,,
18745,48197,2005,2197.0,4.6,4417.0,18.8,,,30507.0,,,,,
18746,48199,2005,23080.0,6.7,51141.0,11.5,,,43511.0,,,,,
18747,48201,2005,1726208.0,5.8,3681829.0,17.9,,,44085.0,,,,,
18748,48203,2005,29493.0,5.6,62811.0,18.5,,,36807.0,,,,,
18749,48205,2005,2195.0,4.0,5794.0,9.1,,,47122.0,,,,,
18750,48207,2005,3040.0,3.8,5904.0,23.5,,,26636.0,,,,,
18751,48209,2005,64228.0,4.6,125302.0,13.1,,,45060.0,,,,,
18752,48211,2005,2194.0,2.9,3480.0,9.3,,,43986.0,,,,,
18753,48213,2005,32601.0,5.8,78001.0,18.2,,,33993.0,,,,,
18754,48215,2005,240836.0,8.0,674982.0,40.7,,,24808.0,,,,,
18755,48217,2005,14442.0,6.3,34203.0,18.2,,,34163.0,,,,,
18756,48219,2005,10592.0,4.5,23094.0,17.1,,,36987.0,,,,,
18757,48221,2005,21427.0,5.3,46470.0,12.6,,,47435.0,,,,,
18758,48223,2005,16710.0,4.6,33330.0,17.2,,,35176.0,,,,,
18759,48225,2005,7974.0,6.5,23500.0,27.1,,,30146.0,,,,,
18760,48227,2005,12648.0,5.4,33277.0,22.5,,,33619.0,,,,,
18761,48229,2005,1241.0,7.0,3416.0,32.0,,,23426.0,,,,,
18762,48231,2005,36544.0,5.5,82822.0,15.8,,,40796.0,,,,,
18763,48233,2005,9705.0,5.2,22209.0,13.4,,,39118.0,,,,,
18764,48235,2005,927.0,3.5,1613.0,9.2,,,40709.0,,,,,
18765,48237,2005,3904.0,4.7,9092.0,14.5,,,36159.0,,,,,
18766,48239,2005,6322.0,5.0,14037.0,15.5,,,38117.0,,,,,
18767,48241,2005,14382.0,8.1,35558.0,19.0,,,32833.0,,,,,
18768,48243,2005,1161.0,3.9,2249.0,13.1,,,37417.0,,,,,
18769,48245,2005,103251.0,7.9,250849.0,19.7,,,36226.0,,,,,
18770,48247,2005,2501.0,4.8,5194.0,26.0,,,28007.0,,,,,
18771,48249,2005,18732.0,5.6,40449.0,24.7,,,30722.0,,,,,
18772,48251,2005,68788.0,5.0,140692.0,12.3,,,45407.0,,,,,
18773,48253,2005,7473.0,5.4,20232.0,22.2,,,33537.0,,,,,
18774,48255,2005,5111.0,6.4,14967.0,27.8,,,28674.0,,,,,
18775,48257,2005,40791.0,5.6,87388.0,10.7,,,49996.0,,,,,
18776,48259,2005,13753.0,4.2,27849.0,9.0,,,58843.0,,,,,
18777,48261,2005,242.0,2.8,457.0,16.8,,,27326.0,,,,,
18778,48263,2005,424.0,4.3,784.0,11.1,,,31335.0,,,,,
18779,48265,2005,21734.0,4.1,46809.0,14.5,,,38276.0,,,,,
18780,48267,2005,2179.0,4.2,4609.0,18.5,,,31185.0,,,,,
18781,48269,2005,161.0,4.2,289.0,13.5,,,41738.0,,,,,
18782,48271,2005,1357.0,6.2,3449.0,22.9,,,31638.0,,,,,
18783,48273,2005,15526.0,5.2,31242.0,25.3,,,32680.0,,,,,
18784,48275,2005,1710.0,4.8,3822.0,26.1,,,27865.0,,,,,
18785,48277,2005,21630.0,6.3,49344.0,19.0,,,34076.0,,,,,
18786,48279,2005,6886.0,4.9,14583.0,20.6,,,32514.0,,,,,
18787,48281,2005,9527.0,4.4,18906.0,17.6,,,38834.0,,,,,
18788,48283,2005,2460.0,5.7,6542.0,30.6,,,25019.0,,,,,
18789,48285,2005,10019.0,3.6,19185.0,14.2,,,34685.0,,,,,
18790,48287,2005,8307.0,4.4,16330.0,12.6,,,39549.0,,,,,
18791,48289,2005,7304.0,5.6,16104.0,14.7,,,35070.0,,,,,
18792,48291,2005,29265.0,6.8,74303.0,18.4,,,37428.0,,,,,
18793,48293,2005,9838.0,5.1,22919.0,20.3,,,32287.0,,,,,
18794,48295,2005,1610.0,3.5,3057.0,14.9,,,36491.0,,,,,
18795,48297,2005,4794.0,5.1,11631.0,21.8,,,34279.0,,,,,
18796,48299,2005,7642.0,5.1,18425.0,12.4,,,38393.0,,,,,
18797,48301,2005,35.0,10.3,70.0,25.2,,,40785.0,,,,,
18798,48303,2005,132197.0,4.1,257779.0,19.4,,,35150.0,,,,,
18799,48305,2005,2677.0,5.8,6178.0,21.2,,,31207.0,,,,,
18800,48307,2005,3582.0,5.1,8117.0,23.1,,,28944.0,,,,,
18801,48309,2005,106760.0,5.1,222794.0,18.9,,,36171.0,,,,,
18802,48311,2005,362.0,5.2,789.0,14.5,,,36046.0,,,,,
18803,48313,2005,4655.0,5.8,13136.0,21.6,,,31411.0,,,,,
18804,48315,2005,4792.0,5.8,10980.0,22.8,,,27683.0,,,,,
18805,48317,2005,2028.0,4.5,4447.0,19.3,,,37009.0,,,,,
18806,48319,2005,2322.0,3.0,3813.0,13.8,,,34754.0,,,,,
18807,48321,2005,15053.0,8.2,37132.0,21.3,,,33975.0,,,,,
18808,48323,2005,16603.0,13.5,50140.0,29.5,,,24736.0,,,,,
18809,48325,2005,18532.0,5.0,42977.0,17.4,,,39142.0,,,,,
18810,48327,2005,1044.0,4.6,2212.0,26.0,,,27013.0,,,,,
18811,48329,2005,64098.0,3.7,122516.0,14.9,,,42132.0,,,,,
18812,48331,2005,11581.0,5.2,25017.0,18.3,,,34372.0,,,,,
18813,48333,2005,2457.0,3.9,4957.0,14.7,,,32984.0,,,,,
18814,48335,2005,3161.0,6.4,9322.0,25.7,,,28237.0,,,,,
18815,48337,2005,9384.0,4.5,19551.0,14.1,,,35383.0,,,,,
18816,48339,2005,180761.0,4.8,372541.0,11.0,,,59210.0,,,,,
18817,48341,2005,9882.0,3.8,20312.0,14.0,,,37412.0,,,,,
18818,48343,2005,5744.0,6.1,13012.0,20.5,,,31954.0,,,,,
18819,48345,2005,644.0,4.2,1257.0,19.0,,,29752.0,,,,,
18820,48347,2005,29561.0,5.3,60939.0,20.7,,,31057.0,,,,,
18821,48349,2005,20283.0,5.8,46854.0,20.1,,,34508.0,,,,,
18822,48351,2005,5258.0,9.3,14625.0,22.6,,,32319.0,,,,,
18823,48353,2005,7231.0,4.7,14745.0,21.8,,,30872.0,,,,,
18824,48355,2005,148630.0,5.5,325515.0,19.9,,,38740.0,,,,,
18825,48357,2005,4880.0,3.2,9384.0,13.3,,,41835.0,,,,,
18826,48359,2005,1022.0,3.8,2010.0,13.9,,,36521.0,,,,,
18827,48361,2005,37663.0,8.1,83500.0,15.7,,,38856.0,,,,,
18828,48363,2005,13613.0,4.6,27511.0,16.7,,,34580.0,,,,,
18829,48365,2005,11090.0,5.0,23140.0,15.8,,,36640.0,,,,,
18830,48367,2005,48415.0,4.8,101891.0,9.5,,,53170.0,,,,,
18831,48369,2005,4429.0,4.0,10099.0,15.0,,,32416.0,,,,,
18832,48371,2005,6331.0,5.2,15385.0,23.5,,,30806.0,,,,,
18833,48373,2005,15655.0,6.9,45472.0,19.1,,,32971.0,,,,,
18834,48375,2005,54151.0,4.6,118771.0,21.1,,,30316.0,,,,,
18835,48377,2005,2895.0,11.1,7719.0,31.3,,,23452.0,,,,,
18836,48379,2005,4832.0,5.4,10589.0,16.2,,,36398.0,,,,,
18837,48381,2005,63345.0,3.5,111113.0,8.2,,,47356.0,,,,,
18838,48383,2005,2136.0,2.5,3143.0,13.5,,,40234.0,,,,,
18839,48385,2005,1258.0,5.1,3154.0,22.6,,,27863.0,,,,,
18840,48387,2005,5896.0,6.2,13444.0,18.8,,,31994.0,,,,,
18841,48389,2005,3930.0,7.5,12675.0,29.3,,,25043.0,,,,,
18842,48391,2005,3675.0,5.0,7601.0,17.1,,,32715.0,,,,,
18843,48393,2005,535.0,3.3,855.0,7.3,,,54091.0,,,,,
18844,48395,2005,7208.0,5.0,16509.0,20.7,,,32984.0,,,,,
18845,48397,2005,30964.0,4.8,60349.0,5.0,,,73987.0,,,,,
18846,48399,2005,4389.0,5.2,10842.0,21.2,,,30070.0,,,,,
18847,48401,2005,21605.0,5.3,49703.0,15.5,,,37514.0,,,,,
18848,48403,2005,3115.0,10.0,10445.0,17.5,,,27144.0,,,,,
18849,48405,2005,3358.0,7.1,9060.0,23.9,,,29129.0,,,,,
18850,48407,2005,9565.0,6.3,25014.0,20.4,,,33578.0,,,,,
18851,48409,2005,27630.0,6.9,67232.0,16.8,,,37918.0,,,,,
18852,48411,2005,2517.0,5.0,5982.0,19.4,,,31761.0,,,,,
18853,48413,2005,1313.0,4.0,3071.0,16.6,,,36340.0,,,,,
18854,48415,2005,6768.0,5.0,16085.0,18.1,,,36835.0,,,,,
18855,48417,2005,1882.0,3.0,3286.0,13.5,,,36215.0,,,,,
18856,48419,2005,11062.0,5.9,25299.0,20.3,,,31272.0,,,,,
18857,48421,2005,1334.0,4.3,2970.0,16.4,,,36390.0,,,,,
18858,48423,2005,90888.0,5.1,191362.0,16.1,,,39267.0,,,,,
18859,48425,2005,3499.0,5.5,7629.0,10.7,,,44334.0,,,,,
18860,48427,2005,18482.0,13.2,58284.0,45.7,,,17843.0,,,,,
18861,48429,2005,4117.0,4.6,9409.0,19.9,,,31767.0,,,,,
18862,48431,2005,914.0,2.9,1198.0,14.0,,,39095.0,,,,,
18863,48433,2005,796.0,3.5,1393.0,18.8,,,32628.0,,,,,
18864,48435,2005,2629.0,2.8,4203.0,14.5,,,42812.0,,,,,
18865,48437,2005,3450.0,4.8,7910.0,20.2,,,31941.0,,,,,
18866,48439,2005,803334.0,5.2,1612048.0,13.4,,,49167.0,,,,,
18867,48441,2005,62776.0,4.1,127248.0,18.5,,,35473.0,,,,,
18868,48443,2005,357.0,7.0,942.0,19.9,,,27927.0,,,,,
18869,48445,2005,5451.0,5.7,12417.0,24.2,,,30253.0,,,,,
18870,48447,2005,902.0,3.5,1695.0,14.7,,,30680.0,,,,,
18871,48449,2005,14048.0,4.8,28803.0,17.7,,,36347.0,,,,,
18872,48451,2005,49781.0,4.4,104974.0,17.2,,,37203.0,,,,,
18873,48453,2005,481324.0,4.5,891266.0,15.5,,,48199.0,,,,,
18874,48455,2005,5456.0,6.4,14395.0,20.9,,,29975.0,,,,,
18875,48457,2005,7775.0,7.4,20935.0,19.6,,,32030.0,,,,,
18876,48459,2005,17895.0,5.0,37957.0,16.4,,,35807.0,,,,,
18877,48461,2005,1619.0,3.9,3117.0,18.5,,,34253.0,,,,,
18878,48463,2005,11020.0,6.1,26368.0,25.8,,,28859.0,,,,,
18879,48465,2005,18801.0,6.6,47108.0,26.0,,,31375.0,,,,,
18880,48467,2005,24155.0,5.1,51579.0,17.6,,,37629.0,,,,,
18881,48469,2005,42066.0,4.6,84453.0,15.3,,,37231.0,,,,,
18882,48471,2005,24660.0,5.7,65676.0,22.6,,,35064.0,,,,,
18883,48473,2005,15015.0,5.6,37242.0,18.7,,,40921.0,,,,,
18884,48475,2005,4235.0,5.5,10232.0,19.0,,,33494.0,,,,,
18885,48477,2005,15486.0,4.6,31710.0,16.1,,,39842.0,,,,,
18886,48479,2005,80774.0,6.1,223703.0,30.8,,,31339.0,,,,,
18887,48481,2005,19757.0,5.1,40987.0,16.0,,,35593.0,,,,,
18888,48483,2005,2581.0,4.0,4945.0,14.0,,,37203.0,,,,,
18889,48485,2005,59759.0,4.8,130767.0,14.6,,,38532.0,,,,,
18890,48487,2005,7254.0,3.9,13830.0,18.1,,,31507.0,,,,,
18891,48489,2005,6832.0,9.6,21229.0,38.2,,,24186.0,,,,,
18892,48491,2005,171964.0,4.6,332169.0,6.0,,,63397.0,,,,,
18893,48493,2005,16901.0,4.8,37706.0,11.8,,,45624.0,,,,,
18894,48495,2005,2901.0,4.8,6578.0,18.5,,,34357.0,,,,,
18895,48497,2005,26393.0,4.8,55613.0,10.7,,,49495.0,,,,,
18896,48499,2005,16686.0,5.6,39917.0,17.1,,,35166.0,,,,,
18897,48501,2005,3144.0,4.7,7404.0,17.7,,,37876.0,,,,,
18898,48503,2005,8984.0,4.3,17801.0,17.1,,,34532.0,,,,,
18899,48505,2005,4741.0,6.7,13043.0,34.2,,,23484.0,,,,,
18900,48507,2005,3413.0,11.7,11565.0,37.6,,,19283.0,,,,,
18901,49001,2005,2963.0,4.1,6192.0,10.4,,,38822.0,,,,,
18902,49003,2005,21593.0,4.3,45090.0,7.1,,,50231.0,,,,,
18903,49005,2005,55744.0,3.2,100501.0,14.9,,,41879.0,,,,,
18904,49007,2005,9138.0,4.8,19870.0,15.1,,,38203.0,,,,,
18905,49009,2005,480.0,5.1,967.0,6.9,,,36021.0,,,,,
18906,49011,2005,131391.0,3.9,269208.0,6.2,,,57492.0,,,,,
18907,49013,2005,7407.0,4.3,15473.0,14.7,,,42144.0,,,,,
18908,49015,2005,4897.0,5.1,10471.0,13.1,,,42219.0,,,,,
18909,49017,2005,2523.0,7.1,4582.0,10.0,,,38751.0,,,,,
18910,49019,2005,4744.0,6.3,8657.0,16.3,,,34901.0,,,,,
18911,49021,2005,19229.0,3.9,39555.0,15.4,,,37624.0,,,,,
18912,49023,2005,3754.0,4.8,8926.0,10.6,,,42287.0,,,,,
18913,49025,2005,3126.0,4.9,6369.0,10.4,,,37395.0,,,,,
18914,49027,2005,5886.0,4.0,11935.0,13.3,,,40555.0,,,,,
18915,49029,2005,3684.0,4.1,7977.0,4.9,,,58451.0,,,,,
18916,49031,2005,822.0,4.0,1430.0,17.1,,,32862.0,,,,,
18917,49033,2005,1259.0,3.2,2055.0,10.0,,,45335.0,,,,,
18918,49035,2005,500018.0,4.0,947963.0,10.0,,,48398.0,,,,,
18919,49037,2005,4440.0,7.8,13653.0,32.5,,,29852.0,,,,,
18920,49039,2005,10070.0,5.3,24607.0,15.8,,,36281.0,,,,,
18921,49041,2005,8801.0,4.4,19415.0,12.7,,,38447.0,,,,,
18922,49043,2005,20743.0,3.9,34137.0,5.6,,,73572.0,,,,,
18923,49045,2005,24229.0,4.3,49258.0,7.5,,,52937.0,,,,,
18924,49047,2005,14216.0,3.7,27661.0,13.4,,,42836.0,,,,,
18925,49049,2005,198439.0,3.9,430697.0,12.3,,,47718.0,,,,,
18926,49051,2005,8987.0,4.1,19410.0,7.1,,,54340.0,,,,,
18927,49053,2005,55009.0,4.0,119000.0,10.4,,,43566.0,,,,,
18928,49055,2005,1273.0,5.4,2510.0,13.7,,,34733.0,,,,,
18929,49057,2005,103960.0,4.5,210150.0,10.9,,,48998.0,,,,,
18930,50001,2005,20785.0,3.2,36611.0,9.7,,,50077.0,,,,,
18931,50003,2005,19296.0,3.6,36960.0,10.7,,,43020.0,,,,,
18932,50005,2005,15763.0,3.8,30881.0,14.3,,,36480.0,,,,,
18933,50007,2005,84258.0,3.1,152163.0,10.4,,,53758.0,,,,,
18934,50009,2005,3092.0,3.7,6450.0,13.2,,,33811.0,,,,,
18935,50011,2005,24871.0,3.8,47192.0,10.5,,,45282.0,,,,,
18936,50013,2005,4022.0,5.0,7282.0,7.7,,,50147.0,,,,,
18937,50015,2005,13972.0,3.9,23421.0,10.8,,,44661.0,,,,,
18938,50017,2005,15581.0,3.2,29066.0,9.2,,,44276.0,,,,,
18939,50019,2005,13329.0,5.0,27224.0,13.7,,,36638.0,,,,,
18940,50021,2005,34349.0,3.6,63003.0,11.2,,,39736.0,,,,,
18941,50023,2005,32848.0,3.5,59366.0,8.5,,,45467.0,,,,,
18942,50025,2005,24072.0,3.3,44187.0,10.7,,,42371.0,,,,,
18943,50027,2005,31175.0,3.0,57409.0,8.7,,,46405.0,,,,,
18944,51001,2005,17896.0,5.0,35835.0,18.3,,,32837.0,,,,,
18945,51003,2005,46047.0,3.1,91676.0,7.0,,,58620.0,,,,,
18946,51005,2005,7110.0,5.1,16580.0,11.6,,,39204.0,,,,,
18947,51007,2005,6096.0,3.7,11943.0,9.9,,,46320.0,,,,,
18948,51009,2005,14681.0,4.4,31955.0,12.0,,,40673.0,,,,,
18949,51011,2005,6498.0,5.1,13981.0,12.1,,,39199.0,,,,,
18950,51013,2005,120410.0,2.5,187760.0,7.7,,,76196.0,,,,,
18951,51015,2005,35139.0,3.3,69949.0,7.4,,,46202.0,,,,,
18952,51017,2005,2821.0,3.9,4891.0,7.7,,,39464.0,,,,,
18953,51019,2005,35181.0,3.8,64825.0,7.8,,,49812.0,,,,,
18954,51021,2005,2936.0,4.3,6873.0,13.5,,,35057.0,,,,,
18955,51023,2005,16494.0,3.3,31803.0,6.1,,,53003.0,,,,,
18956,51025,2005,6408.0,5.6,17981.0,20.1,,,33109.0,,,,,
18957,51027,2005,7945.0,5.8,25315.0,26.6,,,25193.0,,,,,
18958,51029,2005,6485.0,4.7,16401.0,20.8,,,33084.0,,,,,
18959,51031,2005,25606.0,4.3,52795.0,11.2,,,40230.0,,,,,
18960,51033,2005,12365.0,4.1,25475.0,9.9,,,45687.0,,,,,
18961,51035,2005,13567.0,6.1,29660.0,16.4,,,32430.0,,,,,
18962,51036,2005,3591.0,4.7,7060.0,10.9,,,46167.0,,,,,
18963,51037,2005,4975.0,8.8,12631.0,17.4,,,31915.0,,,,,
18964,51041,2005,153521.0,3.4,289998.0,6.4,,,66625.0,,,,,
18965,51043,2005,7535.0,2.8,13710.0,6.6,,,59270.0,,,,,
18966,51045,2005,2401.0,4.2,5139.0,10.4,,,40858.0,,,,,
18967,51047,2005,18386.0,3.6,41894.0,9.1,,,52889.0,,,,,
18968,51049,2005,4276.0,4.2,9465.0,16.1,,,34447.0,,,,,
18969,51051,2005,5348.0,6.9,16111.0,22.8,,,26224.0,,,,,
18970,51053,2005,12069.0,4.4,26149.0,10.2,,,48160.0,,,,,
18971,51057,2005,5133.0,5.0,10445.0,12.6,,,38588.0,,,,,
18972,51059,2005,553380.0,2.8,1019490.0,5.1,,,94173.0,,,,,
18973,51061,2005,34454.0,2.9,62686.0,5.2,,,73288.0,,,,,
18974,51063,2005,6828.0,4.0,14588.0,12.3,,,37659.0,,,,,
18975,51065,2005,12396.0,3.3,24318.0,7.8,,,52733.0,,,,,
