,year,fips,cases_chlamydia,cases_gonorrhea,total_pop
813,2000,51053,19.0,8.0,
814,2000,11001,3205.0,2706.0,
815,2000,38023,0.0,0.0,
816,2000,12029,23.0,11.0,
817,2000,31051,4.0,0.0,
818,2000,54017,0.0,0.0,
819,2000,13091,0.0,0.0,
820,2000,27039,18.0,0.0,
821,2000,31053,47.0,3.0,
822,2000,55027,0.0,0.0,
823,2000,8033,0.0,0.0,
824,2000,20043,11.0,5.0,
825,2000,48129,13.0,8.0,
826,2000,13093,0.0,0.0,
827,2000,55029,0.0,0.0,
828,2000,72051,0.0,0.0,
829,2000,24019,0.0,0.0,
830,2000,45035,88.0,77.0,
831,2000,13095,0.0,0.0,
832,2000,8035,0.0,18.0,
833,2000,13097,0.0,0.0,
834,2000,17041,33.0,4.0,
835,2000,20045,276.0,82.0,
836,2000,27041,20.0,0.0,
837,2000,29067,3.0,0.0,
838,2000,31055,1968.0,1164.0,
839,2000,32005,41.0,4.0,
840,2000,41019,122.0,1.0,
841,2000,46043,0.0,0.0,
842,2000,53017,52.0,4.0,
843,2000,55031,0.0,0.0,
844,2000,35013,375.0,39.0,
845,2000,5043,62.0,39.0,
846,2000,18037,0.0,0.0,
847,2000,19061,182.0,26.0,
848,2000,49013,11.0,0.0,
849,2000,25007,0.0,0.0,
850,2000,31057,2.0,0.0,
851,2000,29069,80.0,29.0,
852,2000,38025,0.0,0.0,
853,2000,55033,0.0,0.0,
854,2000,17043,731.0,204.0,
855,2000,37061,0.0,0.0,
856,2000,37063,0.0,0.0,
857,2000,36027,0.0,0.0,
858,2000,12031,3501.0,3640.0,
859,2000,48131,33.0,2.0,
860,2000,47045,0.0,0.0,
861,2000,8037,0.0,4.0,
862,2000,13099,0.0,0.0,
863,2000,22033,0.0,0.0,
864,2000,22035,0.0,0.0,
865,2000,22037,0.0,0.0,
866,2000,48133,14.0,6.0,
867,2000,26045,86.0,11.0,
868,2000,55035,0.0,0.0,
869,2000,13101,0.0,0.0,
870,2000,48135,474.0,175.0,
871,2000,38027,0.0,0.0,
872,2000,35015,110.0,10.0,
873,2000,17045,13.0,6.0,
874,2000,37065,0.0,0.0,
875,2000,45037,44.0,26.0,
876,2000,21061,26.0,12.0,
877,2000,46045,1.0,0.0,
878,2000,17047,5.0,1.0,
879,2000,20047,1.0,0.0,
880,2000,48137,1.0,0.0,
881,2000,13103,0.0,0.0,
882,2000,17049,26.0,3.0,
883,2000,6017,0.0,0.0,
884,2000,8041,0.0,323.0,
885,2000,48141,2225.0,209.0,
886,2000,8039,0.0,0.0,
887,2000,13105,0.0,0.0,
888,2000,20049,1.0,0.0,
889,2000,42047,0.0,0.0,
890,2000,18039,0.0,0.0,
891,2000,32007,82.0,3.0,
892,2000,21063,6.0,0.0,
893,2000,20051,64.0,7.0,
894,2000,40045,0.0,1.0,
895,2000,48139,249.0,139.0,
896,2000,20053,3.0,0.0,
897,2000,1051,203.0,86.0,
898,2000,16039,64.0,2.0,
899,2000,13107,0.0,0.0,
900,2000,49015,5.0,0.0,
901,2000,19063,15.0,0.0,
902,2000,26047,38.0,1.0,
903,2000,38029,0.0,0.0,
904,2000,51595,36.0,18.0,
905,2000,48143,71.0,6.0,
906,2000,36029,0.0,0.0,
907,2000,39043,265.0,193.0,
908,2000,42049,0.0,0.0,
909,2000,1053,84.0,52.0,
910,2000,12033,1222.0,826.0,
911,2000,32009,1.0,0.0,
912,2000,25009,0.0,0.0,
913,2000,34013,2585.0,2431.0,
914,2000,36031,0.0,0.0,
915,2000,51057,47.0,26.0,
916,2000,50009,7.0,0.0,
917,2000,21065,25.0,1.0,
918,2000,1055,247.0,152.0,
919,2000,32011,0.0,0.0,
920,2000,22039,0.0,0.0,
921,2000,13109,0.0,0.0,
922,2000,2090,374.0,22.0,
923,2000,51600,121.0,27.0,
924,2000,51059,665.0,205.0,
925,2000,9001,1610.0,592.0,
926,2000,39045,101.0,27.0,
927,2000,45039,60.0,66.0,
928,2000,72053,0.0,0.0,
929,2000,46047,7.0,0.0,
930,2000,30025,0.0,0.0,
931,2000,51610,76.0,19.0,
932,2000,48145,155.0,63.0,
933,2000,13111,0.0,0.0,
934,2000,48147,73.0,41.0,
935,2000,27043,9.0,0.0,
936,2000,46049,2.0,0.0,
937,2000,5045,102.0,76.0,
938,2000,51061,47.0,24.0,
939,2000,1057,33.0,13.0,
940,2000,13113,0.0,0.0,
941,2000,19065,29.0,7.0,
942,2000,17051,14.0,3.0,
943,2000,18041,0.0,0.0,
944,2000,21067,781.0,507.0,
945,2000,39047,54.0,9.0,
946,2000,42051,0.0,0.0,
947,2000,47047,0.0,0.0,
948,2000,48149,38.0,11.0,
949,2000,54019,0.0,0.0,
950,2000,47049,0.0,0.0,
951,2000,30027,0.0,0.0,
952,2000,53019,9.0,2.0,
953,2000,27045,13.0,0.0,
954,2000,31059,11.0,2.0,
955,2000,20055,138.0,19.0,
956,2000,48151,9.0,3.0,
957,2000,12035,77.0,23.0,
958,2000,30029,0.0,0.0,
959,2000,21069,17.0,0.0,
960,2000,45041,375.0,372.0,
961,2000,55037,0.0,0.0,
962,2000,72054,0.0,0.0,
963,2000,13115,0.0,0.0,
964,2000,19067,10.0,1.0,
965,2000,18043,0.0,0.0,
966,2000,21071,55.0,6.0,
967,2000,48153,37.0,6.0,
968,2000,51063,3.0,2.0,
969,2000,51065,52.0,9.0,
970,2000,48155,0.0,0.0,
971,2000,55039,0.0,0.0,
972,2000,17053,8.0,7.0,
973,2000,20057,95.0,5.0,
974,2000,42053,0.0,0.0,
975,2000,55041,0.0,0.0,
976,2000,28035,502.0,248.0,
977,2000,13117,0.0,0.0,
978,2000,37067,0.0,0.0,
979,2000,48157,520.0,208.0,
980,2000,38031,0.0,0.0,
981,2000,18045,0.0,0.0,
982,2000,51620,86.0,53.0,
983,2000,1059,29.0,12.0,
984,2000,5047,15.0,2.0,
985,2000,12037,2.0,2.0,
986,2000,13119,0.0,0.0,
987,2000,19069,11.0,1.0,
988,2000,16041,5.0,1.0,
989,2000,17055,38.0,8.0,
990,2000,18047,0.0,0.0,
991,2000,20059,36.0,6.0,
992,2000,21073,102.0,46.0,
993,2000,25011,0.0,0.0,
994,2000,23007,32.0,1.0,
995,2000,29071,76.0,16.0,
996,2000,28037,14.0,8.0,
997,2000,37069,0.0,0.0,
998,2000,31061,0.0,0.0,
999,2000,36033,0.0,0.0,
1000,2000,39049,4813.0,3588.0,
1001,2000,42055,0.0,0.0,
1002,2000,47051,0.0,0.0,
1003,2000,48159,12.0,2.0,
1004,2000,51067,39.0,3.0,
1005,2000,50011,39.0,1.0,
1006,2000,53021,189.0,1.0,
1007,2000,22041,0.0,0.0,
1008,2000,24021,0.0,0.0,
1009,2000,51069,22.0,2.0,
1010,2000,51630,184.0,62.0,
1011,2000,27047,39.0,6.0,
1012,2000,48161,34.0,8.0,
1013,2000,8043,0.0,10.0,
1014,2000,19071,9.0,0.0,
1015,2000,16043,1.0,0.0,
1016,2000,56013,108.0,9.0,
1017,2000,6019,0.0,0.0,
1018,2000,48163,43.0,6.0,
1019,2000,31063,4.0,0.0,
1020,2000,5049,4.0,0.0,
1021,2000,13121,0.0,0.0,
1022,2000,17057,63.0,14.0,
1023,2000,18049,0.0,0.0,
1024,2000,21075,44.0,16.0,
1025,2000,36035,0.0,0.0,
1026,2000,39051,46.0,6.0,
1027,2000,42057,0.0,0.0,
1028,2000,31065,2.0,0.0,
1029,2000,12039,152.0,125.0,
1030,2000,31067,23.0,2.0,
1031,2000,48165,34.0,7.0,
1032,2000,51640,20.0,3.0,
1033,2000,17059,4.0,0.0,
1034,2000,21077,12.0,1.0,
1035,2000,30031,0.0,0.0,
1036,2000,39053,34.0,4.0,
1037,2000,48167,858.0,533.0,
1038,2000,31069,0.0,0.0,
1039,2000,8045,0.0,5.0,
1040,2000,30033,0.0,0.0,
1041,2000,31071,1.0,0.0,
1042,2000,40047,100.0,41.0,
1043,2000,49017,1.0,0.0,
1044,2000,53023,1.0,0.0,
1045,2000,5051,189.0,111.0,
1046,2000,21079,28.0,10.0,
1047,2000,24023,0.0,0.0,
1048,2000,40049,34.0,9.0,
1049,2000,48169,12.0,2.0,
1050,2000,29073,3.0,0.0,
1051,2000,37071,0.0,0.0,
1052,2000,37073,0.0,0.0,
1053,2000,20061,255.0,105.0,
1054,2000,39055,10.0,6.0,
1055,2000,16045,14.0,1.0,
1056,2000,26049,1579.0,1417.0,
1057,2000,36037,0.0,0.0,
1058,2000,1061,49.0,18.0,
1059,2000,29075,6.0,1.0,
1060,2000,28039,22.0,13.0,
1061,2000,45043,205.0,119.0,
1062,2000,18051,0.0,0.0,
1063,2000,47053,0.0,0.0,
1064,2000,4007,0.0,0.0,
1065,2000,12041,21.0,9.0,
1066,2000,47055,0.0,0.0,
1067,2000,51071,13.0,6.0,
1068,2000,48171,15.0,3.0,
1069,2000,41021,0.0,0.0,
1070,2000,13123,0.0,0.0,
1071,2000,54021,0.0,0.0,
1072,2000,8047,0.0,0.0,
1073,2000,30035,0.0,0.0,
1074,2000,12043,11.0,2.0,
1075,2000,26051,9.0,0.0,
1076,2000,13125,0.0,0.0,
1077,2000,48173,2.0,0.0,
1078,2000,6021,0.0,0.0,
1079,2000,34015,178.0,114.0,
1080,2000,51073,36.0,18.0,
1081,2000,13127,0.0,0.0,
1082,2000,26053,4.0,1.0,
1083,2000,30037,0.0,0.0,
1084,2000,30037,0.0,0.0,
1085,2000,38033,0.0,0.0,
1086,2000,48175,8.0,1.0,
1087,2000,48177,86.0,48.0,
1088,2000,51075,16.0,13.0,
1089,2000,27049,20.0,2.0,
1090,2000,16047,16.0,0.0,
1091,2000,13129,0.0,0.0,
1092,2000,56015,6.0,2.0,
1093,2000,31073,0.0,0.0,
1094,2000,20063,0.0,0.0,
1095,2000,13131,0.0,0.0,
1096,2000,40051,78.0,13.0,
1097,2000,33009,53.0,4.0,
1098,2000,4009,0.0,0.0,
1099,2000,20065,1.0,0.0,
1100,2000,37075,0.0,0.0,
1101,2000,47057,0.0,0.0,
1102,2000,8049,0.0,2.0,
1103,2000,49019,9.0,0.0,
1104,2000,38035,0.0,0.0,
1105,2000,50013,1.0,1.0,
1106,2000,26055,96.0,6.0,
1107,2000,30039,0.0,0.0,
1108,2000,5053,17.0,1.0,
1109,2000,18053,0.0,0.0,
1110,2000,20067,20.0,1.0,
1111,2000,21081,32.0,1.0,
1112,2000,27051,2.0,1.0,
1113,2000,38037,0.0,0.0,
1114,2000,31075,0.0,0.0,
1115,2000,35017,38.0,4.0,
1116,2000,40053,3.0,1.0,
1117,2000,41023,4.0,0.0,
1118,2000,46051,5.0,0.0,
1119,2000,53025,143.0,7.0,
1120,2000,55043,0.0,0.0,
1121,2000,54023,0.0,0.0,
1122,2000,22043,0.0,0.0,
1123,2000,37077,0.0,0.0,
1124,2000,26057,32.0,10.0,
1125,2000,21083,55.0,14.0,
1126,2000,20069,2.0,0.0,
1127,2000,48179,58.0,31.0,
1128,2000,53027,111.0,2.0,
1129,2000,21085,28.0,2.0,
1130,2000,48181,307.0,130.0,
1131,2000,51077,1.0,1.0,
1132,2000,20071,5.0,0.0,
1133,2000,31077,3.0,0.0,
1134,2000,21087,19.0,6.0,
1135,2000,55045,0.0,0.0,
1136,2000,55047,0.0,0.0,
1137,2000,54025,0.0,0.0,
1138,2000,1063,41.0,38.0,
1139,2000,5055,35.0,3.0,
1140,2000,13133,0.0,0.0,
1141,2000,19073,2.0,1.0,
1142,2000,17061,11.0,2.0,
1143,2000,18055,0.0,0.0,
1144,2000,29077,566.0,188.0,
1145,2000,28041,13.0,11.0,
1146,2000,37079,0.0,0.0,
1147,2000,36039,0.0,0.0,
1148,2000,39057,224.0,69.0,
1149,2000,42059,0.0,0.0,
1150,2000,47059,0.0,0.0,
1151,2000,51079,12.0,6.0,
1152,2000,4011,0.0,0.0,
1153,2000,51081,2.0,5.0,
1154,2000,21089,35.0,3.0,
1155,2000,45045,275.0,322.0,
1156,2000,20073,5.0,1.0,
1157,2000,45047,194.0,181.0,
1158,2000,40055,13.0,0.0,
1159,2000,48183,423.0,195.0,
1160,2000,46053,5.0,1.0,
1161,2000,28043,76.0,53.0,
1162,2000,38039,0.0,0.0,
1163,2000,48185,79.0,47.0,
1164,2000,19075,3.0,0.0,
1165,2000,17063,15.0,1.0,
1166,2000,29079,14.0,0.0,
1167,2000,47061,0.0,0.0,
1168,2000,35019,13.0,3.0,
1169,2000,48187,102.0,70.0,
1170,2000,72057,0.0,0.0,
1171,2000,72059,0.0,0.0,
1172,2000,72061,0.0,0.0,
1173,2000,39059,78.0,10.0,
1174,2000,37081,0.0,0.0,
1175,2000,12045,3.0,3.0,
1176,2000,8051,0.0,0.0,
1177,2000,72063,0.0,0.0,
1178,2000,19077,7.0,0.0,
1179,2000,72055,0.0,0.0,
1180,2000,13135,0.0,0.0,
1181,2000,46055,0.0,0.0,
1182,2000,13137,0.0,0.0,
1183,2000,2100,0.0,0.0,
1184,2000,1065,106.0,68.0,
1185,2000,48189,177.0,53.0,
1186,2000,37083,0.0,0.0,
1187,2000,51083,96.0,42.0,
1188,2000,13139,0.0,0.0,
1189,2000,31079,104.0,12.0,
1190,2000,48191,7.0,2.0,
1191,2000,47063,0.0,0.0,
1192,2000,12047,53.0,13.0,
1193,2000,19079,13.0,1.0,
1194,2000,17065,5.0,2.0,
1195,2000,18057,0.0,0.0,
1196,2000,20075,6.0,0.0,
1197,2000,31081,2.0,0.0,
1198,2000,36041,0.0,0.0,
1199,2000,39061,4716.0,3227.0,
1200,2000,47065,0.0,0.0,
1201,2000,48193,10.0,0.0,
1202,2000,46057,1.0,0.0,
1203,2000,25013,0.0,0.0,
1204,2000,25015,0.0,0.0,
1205,2000,54027,0.0,0.0,
1206,2000,51650,510.0,497.0,
1207,2000,45049,75.0,47.0,
1208,2000,13141,0.0,0.0,
1209,2000,19081,6.0,0.0,
1210,2000,17067,27.0,0.0,
1211,2000,18059,0.0,0.0,
1212,2000,21091,3.0,0.0,
1213,2000,23009,47.0,2.0,
1214,2000,28045,104.0,51.0,
1215,2000,39063,117.0,36.0,
1216,2000,47067,0.0,0.0,
1217,2000,54029,0.0,0.0,
1218,2000,46059,0.0,0.0,
1219,2000,51085,61.0,39.0,
1220,2000,48195,10.0,1.0,
1221,2000,46061,0.0,0.0,
1222,2000,13143,0.0,0.0,
1223,2000,12049,83.0,8.0,
1224,2000,47069,0.0,0.0,
1225,2000,48197,4.0,1.0,
1226,2000,19083,22.0,3.0,
1227,2000,17069,2.0,0.0,
1228,2000,21093,322.0,78.0,
1229,2000,39065,47.0,7.0,
1230,2000,47071,0.0,0.0,
1231,2000,48199,122.0,44.0,
1232,2000,35021,0.0,0.0,
1233,2000,46063,0.0,0.0,
1234,2000,54031,0.0,0.0,
1235,2000,24025,0.0,0.0,
1236,2000,21095,53.0,4.0,
1237,2000,31083,1.0,0.0,
1238,2000,40057,17.0,2.0,
1239,2000,37085,0.0,0.0,
1240,2000,41025,6.0,0.0,
1241,2000,20077,9.0,0.0,
1242,2000,40059,0.0,0.0,
1243,2000,13145,0.0,0.0,
1244,2000,48201,12213.0,5918.0,
1245,2000,19085,19.0,1.0,
1246,2000,18061,0.0,0.0,
1247,2000,21097,18.0,1.0,
1248,2000,29081,21.0,0.0,
1249,2000,28047,769.0,613.0,
1250,2000,39067,16.0,7.0,
1251,2000,48203,137.0,100.0,
1252,2000,54033,0.0,0.0,
1253,2000,51660,106.0,28.0,
1254,2000,13147,0.0,0.0,
1255,2000,21099,18.0,2.0,
1256,2000,9003,2823.0,1091.0,
1257,2000,48205,0.0,0.0,
1258,2000,20079,55.0,2.0,
1259,2000,20081,0.0,0.0,
1260,2000,40061,19.0,1.0,
1261,2000,48207,6.0,3.0,
1262,2000,72065,0.0,0.0,
1263,2000,15001,331.0,24.0,
1264,2000,47073,0.0,0.0,
1265,2000,31085,1.0,0.0,
1266,2000,48209,450.0,103.0,
1267,2000,37087,0.0,0.0,
1268,2000,47075,0.0,0.0,
1269,2000,13149,0.0,0.0,
1270,2000,48211,4.0,0.0,
1271,2000,5057,96.0,35.0,
1272,2000,17071,9.0,5.0,
1273,2000,21101,65.0,28.0,
1274,2000,37089,0.0,0.0,
1275,2000,47077,0.0,0.0,
1276,2000,48213,104.0,41.0,
1277,2000,18063,0.0,0.0,
1278,2000,12051,110.0,34.0,
1279,2000,27053,3434.0,1858.0,
1280,2000,51087,311.0,265.0,
1281,2000,1067,43.0,22.0,
1282,2000,13151,0.0,0.0,
1283,2000,19087,30.0,0.0,
1284,2000,17073,71.0,17.0,
1285,2000,18065,0.0,0.0,
1286,2000,21103,15.0,3.0,
1287,2000,29083,14.0,1.0,
1288,2000,39069,33.0,5.0,
1289,2000,47079,0.0,0.0,
1290,2000,51089,50.0,34.0,
1291,2000,36043,0.0,0.0,
1292,2000,12053,147.0,63.0,
1293,2000,37091,0.0,0.0,
1294,2000,38041,0.0,0.0,
1295,2000,21105,8.0,0.0,
1296,2000,47081,0.0,0.0,
1297,2000,29085,3.0,0.0,
1298,2000,35023,12.0,0.0,
1299,2000,48215,1527.0,100.0,
1300,2000,39071,40.0,9.0,
1301,2000,51091,0.0,0.0,
1302,2000,12055,193.0,103.0,
1303,2000,30041,0.0,0.0,
1304,2000,48217,89.0,33.0,
1305,2000,12057,2714.0,1653.0,
1306,2000,33011,483.0,50.0,
1307,2000,26059,60.0,9.0,
1308,2000,28049,2389.0,1715.0,
1309,2000,8053,0.0,0.0,
1310,2000,31087,1.0,0.0,
1311,2000,39073,36.0,7.0,
1312,2000,48219,96.0,54.0,
1313,2000,20083,1.0,0.0,
1314,2000,37093,0.0,0.0,
1315,2000,12059,15.0,2.0,
1316,2000,28051,379.0,159.0,
1317,2000,39075,12.0,2.0,
1318,2000,29087,7.0,3.0,
1319,2000,31089,4.0,0.0,
1320,2000,15003,2932.0,433.0,
1321,2000,48221,19.0,5.0,
1322,2000,41027,24.0,0.0,
1323,2000,31091,0.0,0.0,
1324,2000,51670,63.0,47.0,
1325,2000,21107,97.0,54.0,
1326,2000,48223,49.0,10.0,
1327,2000,72067,0.0,0.0,
1328,2000,45051,313.0,348.0,
1329,2000,5059,67.0,26.0,
1330,2000,56017,10.0,0.0,
1331,2000,26061,17.0,1.0,
1332,2000,1069,347.0,192.0,
1333,2000,13153,0.0,0.0,
1334,2000,27055,7.0,4.0,
1335,2000,47083,0.0,0.0,
1336,2000,48225,43.0,11.0,
1337,2000,5061,74.0,24.0,
1338,2000,19089,7.0,1.0,
1339,2000,18067,0.0,0.0,
1340,2000,24027,0.0,0.0,
1341,2000,29089,16.0,1.0,
1342,2000,31093,4.0,0.0,
1343,2000,48227,69.0,14.0,
1344,2000,29091,50.0,2.0,
1345,2000,27057,11.0,4.0,
1346,2000,34017,1049.0,544.0,
1347,2000,48229,6.0,1.0,
1348,2000,8055,0.0,1.0,
1349,2000,40063,28.0,4.0,
1350,2000,46065,23.0,3.0,
1351,2000,72069,0.0,0.0,
1352,2000,6023,0.0,0.0,
1353,2000,19091,6.0,0.0,
1354,2000,32013,22.0,2.0,
1355,2000,28053,66.0,59.0,
1356,2000,47085,0.0,0.0,
1357,2000,48231,223.0,139.0,
1358,2000,34019,39.0,14.0,
1359,2000,42061,0.0,0.0,
1360,2000,18069,0.0,0.0,
1361,2000,26063,21.0,3.0,
1362,2000,39077,116.0,24.0,
1363,2000,46067,1.0,0.0,
1364,2000,48233,49.0,14.0,
1365,2000,37095,0.0,0.0,
1366,2000,46069,0.0,0.0,
1367,2000,22045,0.0,0.0,
1368,2000,22047,0.0,0.0,
1369,2000,19093,6.0,0.0,
1370,2000,16049,6.0,1.0,
1371,2000,6025,0.0,0.0,
1372,2000,5063,27.0,4.0,
1373,2000,12061,206.0,191.0,
1374,2000,42063,0.0,0.0,
1375,2000,26065,988.0,531.0,
1376,2000,6027,0.0,0.0,
1377,2000,26067,52.0,15.0,
1378,2000,26069,15.0,0.0,
1379,2000,19095,11.0,4.0,
1380,2000,55049,0.0,0.0,
1381,2000,37097,0.0,0.0,
1382,2000,48235,2.0,1.0,
1383,2000,26071,5.0,0.0,
1384,2000,29093,5.0,0.0,
1385,2000,49021,15.0,0.0,
1386,2000,55051,0.0,0.0,
1387,2000,17075,29.0,4.0,
1388,2000,13155,0.0,0.0,
1389,2000,72071,0.0,0.0,
1390,2000,26073,164.0,16.0,
1391,2000,27059,15.0,2.0,
1392,2000,53029,116.0,11.0,
1393,2000,51093,106.0,46.0,
1394,2000,28055,3.0,7.0,
1395,2000,27061,22.0,6.0,
1396,2000,28057,23.0,6.0,
1397,2000,5065,8.0,2.0,
1398,2000,48237,6.0,1.0,
1399,2000,1071,37.0,24.0,
1400,2000,5067,32.0,25.0,
1401,2000,8057,0.0,0.0,
1402,2000,12063,29.0,16.0,
1403,2000,13157,0.0,0.0,
1404,2000,19097,24.0,2.0,
1405,2000,17077,242.0,90.0,
1406,2000,18071,0.0,0.0,
1407,2000,20085,16.0,5.0,
1408,2000,21109,9.0,3.0,
1409,2000,26075,532.0,287.0,
1410,2000,27063,8.0,1.0,
1411,2000,29095,3128.0,2688.0,
1412,2000,28059,272.0,278.0,
1413,2000,37099,0.0,0.0,
1414,2000,39079,54.0,8.0,
1415,2000,40065,95.0,39.0,
1416,2000,41029,446.0,38.0,
1417,2000,46071,21.0,1.0,
1418,2000,47087,0.0,0.0,
1419,2000,48239,32.0,6.0,
1420,2000,55053,0.0,0.0,
1421,2000,54035,0.0,0.0,
1422,2000,22049,0.0,0.0,
1423,2000,51095,10.0,13.0,
1424,2000,13159,0.0,0.0,
1425,2000,19099,26.0,1.0,
1426,2000,17079,5.0,0.0,
1427,2000,18073,0.0,0.0,
1428,2000,29097,216.0,80.0,
1429,2000,28061,55.0,75.0,
1430,2000,45053,47.0,26.0,
1431,2000,48241,125.0,91.0,
1432,2000,18075,0.0,0.0,
1433,2000,72073,0.0,0.0,
1434,2000,13161,0.0,0.0,
1435,2000,48243,4.0,0.0,
1436,2000,1073,3601.0,3018.0,
1437,2000,5069,495.0,436.0,
1438,2000,8059,0.0,148.0,
1439,2000,12065,15.0,11.0,
1440,2000,13163,0.0,0.0,
1441,2000,19101,8.0,0.0,
1442,2000,16051,7.0,0.0,
1443,2000,17081,50.0,40.0,
1444,2000,18077,0.0,0.0,
1445,2000,20087,11.0,6.0,
1446,2000,21111,1656.0,1200.0,
1447,2000,29099,127.0,28.0,
1448,2000,28063,48.0,19.0,
1449,2000,30043,0.0,0.0,
1450,2000,31095,6.0,0.0,
1451,2000,36045,0.0,0.0,
1452,2000,39081,88.0,72.0,
1453,2000,40067,6.0,1.0,
1454,2000,41031,55.0,2.0,
1455,2000,42065,0.0,0.0,
1456,2000,47089,0.0,0.0,
1457,2000,48245,1042.0,956.0,
1458,2000,53031,32.0,0.0,
1459,2000,55055,0.0,0.0,
1460,2000,54037,0.0,0.0,
1461,2000,28065,45.0,36.0,
1462,2000,22053,0.0,0.0,
1463,2000,22051,0.0,0.0,
1464,2000,13165,0.0,0.0,
1465,2000,18079,0.0,0.0,
1466,2000,46073,1.0,0.0,
1467,2000,16053,33.0,0.0,
1468,2000,17083,24.0,3.0,
1469,2000,21113,29.0,12.0,
1470,2000,20089,0.0,0.0,
1471,2000,48247,5.0,1.0,
1472,2000,48249,135.0,16.0,
1473,2000,17085,21.0,5.0,
1474,2000,5071,16.0,1.0,
1475,2000,13167,0.0,0.0,
1476,2000,19103,258.0,58.0,
1477,2000,17087,12.0,2.0,
1478,2000,18081,0.0,0.0,
1479,2000,20091,453.0,139.0,
1480,2000,21115,28.0,3.0,
1481,2000,29101,118.0,20.0,
1482,2000,31097,6.0,1.0,
1483,2000,47091,0.0,0.0,
1484,2000,48251,194.0,70.0,
1485,2000,56019,1.0,1.0,
1486,2000,37101,0.0,0.0,
1487,2000,40069,14.0,4.0,
1488,2000,13169,0.0,0.0,
1489,2000,19105,12.0,1.0,
1490,2000,28067,259.0,247.0,
1491,2000,37103,0.0,0.0,
1492,2000,46075,0.0,0.0,
1493,2000,48253,26.0,11.0,
1494,2000,41033,96.0,1.0,
1495,2000,49023,0.0,0.0,
1496,2000,72075,0.0,0.0,
1497,2000,30045,0.0,0.0,
1498,2000,72077,0.0,0.0,
1499,2000,2110,60.0,2.0,
1500,2000,55057,0.0,0.0,
1501,2000,42067,0.0,0.0,
1502,2000,26077,793.0,372.0,
1503,2000,15005,0.0,0.0,
1504,2000,26079,11.0,0.0,
1505,2000,27065,4.0,0.0,
1506,2000,54039,0.0,0.0,
1507,2000,27067,31.0,1.0,
1508,2000,17089,731.0,235.0,
1509,2000,49025,0.0,0.0,
1510,2000,17091,454.0,339.0,
1511,2000,48255,30.0,4.0,
1512,2000,15007,44.0,4.0,
1513,2000,48257,163.0,95.0,
1514,2000,40071,96.0,5.0,
1515,2000,31099,3.0,1.0,
1516,2000,20093,9.0,2.0,
1517,2000,31101,5.0,0.0,
1518,2000,28069,52.0,33.0,
1519,2000,2122,63.0,6.0,
1520,2000,17093,27.0,3.0,
1521,2000,48259,13.0,2.0,
1522,2000,48261,0.0,0.0,
1523,2000,23011,114.0,3.0,
1524,2000,55059,0.0,0.0,
1525,2000,10001,603.0,370.0,
1526,2000,24029,0.0,0.0,
1527,2000,26081,2278.0,1286.0,
1528,2000,44003,117.0,28.0,
1529,2000,48263,3.0,0.0,
1530,2000,21117,397.0,174.0,
1531,2000,19107,15.0,0.0,
1532,2000,6029,0.0,0.0,
1533,2000,48265,52.0,5.0,
1534,2000,45055,75.0,57.0,
1535,2000,2130,36.0,10.0,
1536,2000,55061,0.0,0.0,
1537,2000,26083,1.0,0.0,
1538,2000,31103,0.0,0.0,
1539,2000,38043,0.0,0.0,
1540,2000,31105,2.0,1.0,
1541,2000,48267,3.0,2.0,
1542,2000,51097,24.0,12.0,
1543,2000,48269,0.0,0.0,
1544,2000,53033,4495.0,1221.0,
1545,2000,51099,52.0,16.0,
1546,2000,51101,21.0,12.0,
1547,2000,40073,20.0,2.0,
1548,2000,20095,6.0,0.0,
1549,2000,6031,0.0,0.0,
1550,2000,36047,0.0,0.0,
1551,2000,46077,1.0,0.0,
1552,2000,48271,3.0,0.0,
1553,2000,8061,0.0,0.0,
1554,2000,20097,1.0,0.0,
1555,2000,40075,17.0,8.0,
1556,2000,8063,0.0,1.0,
1557,2000,53035,536.0,133.0,
1558,2000,53037,60.0,2.0,
1559,2000,27069,0.0,1.0,
1560,2000,41035,106.0,3.0,
1561,2000,48273,160.0,28.0,
1562,2000,53039,21.0,0.0,
1563,2000,21119,11.0,0.0,
1564,2000,17095,170.0,48.0,
1565,2000,18083,0.0,0.0,
1566,2000,21121,49.0,3.0,
1567,2000,23013,16.0,1.0,
1568,2000,29103,6.0,2.0,
1569,2000,31107,2.0,0.0,
1570,2000,39083,47.0,4.0,
1571,2000,47093,0.0,0.0,
1572,2000,48275,4.0,1.0,
1573,2000,2150,45.0,5.0,
1574,2000,27071,8.0,0.0,
1575,2000,16055,181.0,5.0,
1576,2000,18085,0.0,0.0,
1577,2000,19109,4.0,0.0,
1578,2000,2158,6.0,0.0,
1579,2000,55063,0.0,0.0,
1580,2000,4012,0.0,0.0,
1581,2000,8067,0.0,2.0,
1582,2000,48283,14.0,1.0,
1583,2000,20099,39.0,7.0,
1584,2000,27073,0.0,0.0,
1585,2000,42069,0.0,0.0,
1586,2000,29105,52.0,5.0,
1587,2000,5073,45.0,16.0,
1588,2000,12067,14.0,7.0,
1589,2000,29107,42.0,8.0,
1590,2000,28071,105.0,60.0,
1591,2000,55065,0.0,0.0,
1592,2000,22055,0.0,0.0,
1593,2000,22057,0.0,0.0,
1594,2000,18087,0.0,0.0,
1595,2000,72079,0.0,0.0,
1596,2000,6033,0.0,0.0,
