,poverty_rate,fips,year,per_capita_income_2022
13950,14.1,31183,2005,52710.56
13951,14.2,31183,2006,45776.84
13952,14.9,31183,2007,48525.659999999996
13953,18.7,31183,2008,45293.850000000006
13954,20.2,31183,2009,43308.44
13955,9.0,31185,2002,62563.049999999996
13956,8.9,31185,2003,64333.990000000005
13957,8.6,31185,2004,64112.880000000005
13958,9.5,31185,2005,63061.76
13959,9.0,31185,2006,62794.6
13960,9.1,31185,2007,68683.98
13961,9.7,31185,2008,63930.600000000006
13962,9.7,31185,2009,67142.33
13963,9.7,32001,2002,68960.09999999999
13964,10.5,32001,2003,69341.09000000001
13965,10.2,32001,2004,71323.2
13966,12.3,32001,2005,74001.2
13967,9.6,32001,2006,70620.2
13968,10.6,32001,2007,69310.2
13969,10.6,32001,2008,72384.3
13970,10.0,32001,2009,71315.35
13971,10.6,32003,2002,69700.95
13972,11.3,32003,2003,70447.16
13973,11.6,32003,2004,71437.08
13974,11.5,32003,2005,75338.8
13975,10.5,32003,2006,78069.12
13976,10.7,32003,2007,79463.2
13977,11.1,32003,2008,76532.85
13978,12.4,32003,2009,73311.44
13979,6.4,32005,2002,86988.0
13980,7.2,32005,2003,85814.61
13981,7,32005,2004,85051.2
13982,6.6,32005,2005,92713.92
13983,7.0,32005,2006,92429.68
13984,7.7,32005,2007,86595.86
13985,8.0,32005,2008,82532.25
13986,9.4,32005,2009,82991.86
13987,8.6,32007,2002,82204.65
13988,9.8,32007,2003,80116.82
13989,8.7,32007,2004,81435.12000000001
13990,10,32007,2005,82127.12
13991,9.1,32007,2006,84790.95999999999
13992,8.7,32007,2007,89177.42
13993,7.5,32007,2008,94668.75
13994,8.2,32007,2009,85064.67000000001
13995,13.6,32009,2002,55972.95
13996,11.7,32009,2003,57351.420000000006
13997,12.4,32009,2004,58161.48
13998,15.3,32009,2005,58561.04
13999,14.7,32009,2006,61314.159999999996
14000,15.0,32009,2007,59395.759999999995
14001,14.3,32009,2008,54403.65
14002,14.2,32009,2009,58260.62
14003,9.4,32011,2002,67635.15
14004,10.8,32011,2003,66119.48000000001
14005,9,32011,2004,66752.40000000001
14006,11.2,32011,2005,68764.8
14007,11.4,32011,2006,69290.14
14008,9.1,32011,2007,76831.94
14009,10.0,32011,2008,74371.5
14010,10.4,32011,2009,77836.55
14011,9.9,32013,2002,77121.0
14012,10.4,32013,2003,72631.93000000001
14013,9.8,32013,2004,74149.92
14014,10.8,32013,2005,75940.72
14015,9.9,32013,2006,78823.94
14016,11.4,32013,2007,80762.5
14017,10.2,32013,2008,78306.75
14018,11.5,32013,2009,78513.33
14019,8.8,32015,2002,78546.59999999999
14020,10.4,32015,2003,74441.57
14021,9.5,32015,2004,76840.92
14022,10.9,32015,2005,75618.48
14023,10.5,32015,2006,79670.74
14024,10.5,32015,2007,87281.72
14025,9.9,32015,2008,83616.3
14026,10.0,32015,2009,85390.73000000001
14027,13.1,32017,2002,57350.7
14028,13.5,32017,2003,58217.600000000006
14029,13,32017,2004,59632.560000000005
14030,16.2,32017,2005,56682.32
14031,13.4,32017,2006,61352.119999999995
14032,12.8,32017,2007,63119.0
14033,13.9,32017,2008,60122.25000000001
14034,13.6,32017,2009,60810.19
14035,9.5,32019,2002,68950.2
14036,9.7,32019,2003,69830.53
14037,9,32019,2004,71881.68000000001
14038,8.5,32019,2005,65428.4
14039,8.9,32019,2006,70782.26
14040,10.0,32019,2007,70973.01999999999
14041,9.6,32019,2008,64697.4
14042,10.2,32019,2009,70076.87000000001
14043,13.5,32021,2002,51044.399999999994
14044,14.7,32021,2003,50684.41
14045,14.8,32021,2004,51951.12
14046,15.7,32021,2005,53355.04
14047,17.1,32021,2006,51453.32
14048,16.9,32021,2007,53093.799999999996
14049,15.9,32021,2008,50800.5
14050,18.3,32021,2009,49343.29
14051,12.9,32023,2002,60777.75
14052,12.4,32023,2003,61680.71000000001
14053,11.9,32023,2004,63999.0
14054,13.5,32023,2005,60914.0
14055,12.0,32023,2006,64540.76
14056,12.5,32023,2007,60134.159999999996
14057,15.8,32023,2008,58675.05
14058,14.1,32023,2009,59204.55
14059,17.2,32027,2002,61271.1
14060,13.4,32027,2003,59937.08
14061,13,32027,2004,60560.76
14062,15.7,32027,2005,66442.24
14063,15.1,32027,2006,61442.64
14064,15.6,32027,2007,81266.59999999999
14065,18.1,32027,2008,72428.85
14066,18.4,32027,2009,62532.280000000006
14067,4.4,32029,2002,79790.7
14068,5.3,32029,2003,80623.97
14069,5.1,32029,2004,76507.08
14070,5.5,32029,2005,77878.72
14071,5.6,32029,2006,79056.08
14072,5.2,32029,2007,82875.45999999999
14073,5.2,32029,2008,86355.45000000001
14074,9.1,32029,2009,74317.02
14075,8.7,32031,2002,82429.04999999999
14076,10.0,32031,2003,80749.55
14077,10.1,32031,2004,78260.52
14078,10.4,32031,2005,74784.0
14079,11.0,32031,2006,76512.76
14080,10.2,32031,2007,77424.08
14081,12.2,32031,2008,77429.25
14082,13.2,32031,2009,72659.32
14083,13.5,32033,2002,60708.45
14084,13.2,32033,2003,59191.65
14085,12.4,32033,2004,61495.200000000004
14086,13.6,32033,2005,60876.0
14087,12.8,32033,2006,65393.4
14088,11.4,32033,2007,72326.28
14089,13.5,32033,2008,66432.15000000001
14090,13.3,32033,2009,65846.31000000001
14091,9.4,32510,2002,70030.95
14092,10.3,32510,2003,69458.62000000001
14093,10.2,32510,2004,70407.48
14094,10.7,32510,2005,71529.68000000001
14095,11.1,32510,2006,67580.48
14096,12.9,32510,2007,72255.28
14097,11.3,32510,2008,69507.45000000001
14098,14.1,32510,2009,71990.76000000001
14099,7.1,33001,2002,75515.55
14100,7.3,33001,2003,75471.97
14101,7,33001,2004,75146.76000000001
14102,8,33001,2005,75764.4
14103,8.2,33001,2006,74160.7
14104,7.8,33001,2007,77345.98
14105,9.1,33001,2008,70713.0
14106,9.3,33001,2009,72592.19
14107,8.0,33003,2002,68861.09999999999
14108,7.3,33003,2003,69568.1
14109,7,33003,2004,69345.12
14110,8,33003,2005,75443.68000000001
14111,9.0,33003,2006,67218.4
14112,9.5,33003,2007,69737.62
14113,9.2,33003,2008,68936.40000000001
14114,11.2,33003,2009,67220.42
14115,7.0,33005,2002,72481.2
14116,7.2,33005,2003,72738.19
14117,7,33005,2004,72427.68000000001
14118,8.3,33005,2005,77252.48
14119,10.3,33005,2006,71274.28
14120,8.1,33005,2007,76495.4
14121,10.3,33005,2008,71833.5
14122,9.6,33005,2009,70220.72
14123,10.5,33007,2002,55806.299999999996
14124,9.6,33007,2003,56768.600000000006
14125,10.2,33007,2004,57075.72
14126,12.3,33007,2005,60128.16
14127,11.6,33007,2006,57188.2
14128,11.7,33007,2007,58016.939999999995
14129,13.0,33007,2008,57763.8
14130,14.5,33007,2009,55943.950000000004
14131,7.8,33009,2002,73043.84999999999
14132,7.2,33009,2003,74137.28
14133,8.2,33009,2004,73245.12
14134,9.7,33009,2005,71242.4
14135,9.4,33009,2006,75912.7
14136,7.7,33009,2007,73636.94
14137,10.6,33009,2008,71377.20000000001
14138,10.3,33009,2009,71350.97
14139,5.8,33011,2002,91995.75
14140,6.3,33011,2003,90485.22
14141,6.6,33011,2004,89275.68000000001
14142,7.4,33011,2005,92367.36
14143,7.5,33011,2006,95911.78
14144,7.0,33011,2007,95644.09999999999
14145,7.0,33011,2008,92627.55
14146,8.8,33011,2009,88303.35
14147,6.3,33013,2002,82580.84999999999
14148,6.3,33013,2003,82927.88
14149,6.3,33013,2004,81071.64
14150,7.1,33013,2005,81554.08
14151,7.5,33013,2006,80786.18
14152,8.1,33013,2007,84400.54
14153,8.6,33013,2008,87594.75
14154,7.7,33013,2009,84171.43000000001
14155,4.4,33015,2002,104377.34999999999
14156,4.5,33015,2003,104986.49
14157,4.6,33015,2004,102839.88
14158,5.2,33015,2005,100519.12
14159,5.5,33015,2006,102748.95999999999
14160,4.6,33015,2007,106576.68
14161,4.8,33015,2008,101823.75
14162,6.1,33015,2009,96168.52
14163,8.1,33017,2002,73670.84999999999
14164,8.5,33017,2003,74629.94
14165,8.8,33017,2004,75393.24
14166,10.7,33017,2005,78647.84
14167,11.4,33017,2006,76349.24
14168,10.3,33017,2007,84322.44
14169,10.7,33017,2008,81310.5
14170,10.0,33017,2009,75918.55
14171,7.4,33019,2002,70514.4
14172,7.6,33019,2003,70772.38
14173,7.9,33019,2004,70051.8
14174,10.1,33019,2005,70447.44
14175,11.7,33019,2006,67421.34
14176,8.9,33019,2007,70767.12
14177,9.9,33019,2008,69425.1
14178,11.3,33019,2009,65817.54000000001
14179,10.1,34001,2002,69704.25
14180,10.8,34001,2003,69552.0
14181,10,34001,2004,69859.92
14182,9.4,34001,2005,75486.24
14183,9.5,34001,2006,75268.84
14184,11.9,34001,2007,77162.8
14185,11.1,34001,2008,70752.15000000001
14186,10.9,34001,2009,70671.45000000001
14187,5.7,34003,2002,107520.59999999999
14188,6.1,34003,2003,103114.06000000001
14189,5.7,34003,2004,102393.72
14190,5.5,34003,2005,108304.56
14191,5.3,34003,2006,110171.59999999999
14192,5.9,34003,2007,113689.45999999999
14193,5.3,34003,2008,110883.6
14194,6.6,34003,2009,110427.48000000001
14195,5.3,34005,2002,99298.65
14196,5.8,34005,2003,98981.19
14197,5.5,34005,2004,98832.24
14198,4.9,34005,2005,104145.84
14199,5.8,34005,2006,99272.7
14200,5.0,34005,2007,103777.86
14201,5.4,34005,2008,103773.15000000001
14202,6.1,34005,2009,102038.97
14203,10.1,34007,2002,77880.0
14204,10.9,34007,2003,76598.97
14205,10.6,34007,2004,76046.88
14206,11.9,34007,2005,80923.28
14207,10.9,34007,2006,82746.95999999999
14208,10.6,34007,2007,83128.22
14209,11.2,34007,2008,82007.1
14210,11.3,34007,2009,82809.65000000001
14211,9.5,34009,2002,68468.4
14212,9.6,34009,2003,67735.92
14213,8.5,34009,2004,69463.68000000001
14214,8.6,34009,2005,76810.16
14215,9.5,34009,2006,71926.9
14216,8.9,34009,2007,72925.51999999999
14217,8.9,34009,2008,73471.05
14218,10.7,34009,2009,68221.89
14219,14.5,34011,2002,60795.899999999994
14220,14.9,34011,2003,61068.91
14221,14.2,34011,2004,61362.6
14222,14,34011,2005,67484.96
14223,15.4,34011,2006,66673.81999999999
14224,17.4,34011,2007,66004.44
14225,13.4,34011,2008,67122.0
14226,16.4,34011,2009,65651.77
14227,13.8,34013,2002,69245.55
14228,14.4,34013,2003,68991.72
14229,13.9,34013,2004,69398.16
14230,14.5,34013,2005,74476.96
14231,14.4,34013,2006,75538.94
14232,13.3,34013,2007,75712.98
14233,14.5,34013,2008,73836.90000000001
14234,14.4,34013,2009,73585.44
14235,5.9,34015,2002,91436.4
14236,6.7,34015,2003,91958.37000000001
14237,6.2,34015,2004,92844.96
14238,6.5,34015,2005,96696.32
14239,6.7,34015,2006,96457.81999999999
14240,7.6,34015,2007,99568.98
14241,6.9,34015,2008,94868.55
14242,7.7,34015,2009,95801.36
14243,15.1,34017,2002,63450.75
14244,15.1,34017,2003,62513.08
14245,14.4,34017,2004,62885.16
14246,16.2,34017,2005,67066.96
14247,15.0,34017,2006,70593.92
14248,13.9,34017,2007,72770.73999999999
14249,14.9,34017,2008,73980.0
14250,14.6,34017,2009,76400.79000000001
14251,3.1,34019,2002,138839.25
14252,3.5,34019,2003,135442.86000000002
14253,3.1,34019,2004,136813.56
14254,2.5,34019,2005,140986.08
14255,3.3,34019,2006,136591.76
14256,3.7,34019,2007,142126.38
14257,3.7,34019,2008,138036.15000000002
14258,4.3,34019,2009,137664.45
14259,8.0,34021,2002,90408.45
14260,8.2,34021,2003,89495.07
14261,8.1,34021,2004,90019.8
14262,8.6,34021,2005,97261.76
14263,8.7,34021,2006,94797.8
14264,9.3,34021,2007,98177.37999999999
14265,9.0,34021,2008,98392.05
14266,10.8,34021,2009,96680.90000000001
14267,6.5,34023,2002,98698.04999999999
14268,7.4,34023,2003,95567.99
14269,6.9,34023,2004,95139.72
14270,7.3,34023,2005,103211.04000000001
14271,7.1,34023,2006,105375.5
14272,6.6,34023,2007,106597.98
14273,7.1,34023,2008,103970.25
14274,7.9,34023,2009,102693.83
14275,5.7,34025,2002,113274.15
14276,6.5,34025,2003,110946.71
14277,5.9,34025,2004,111483.84000000001
14278,6.1,34025,2005,112840.24
14279,5.9,34025,2006,112238.95999999999
14280,6.1,34025,2007,111005.65999999999
14281,5.9,34025,2008,111379.05
14282,6.9,34025,2009,109916.47000000002
14283,3.6,34027,2002,132235.94999999998
14284,4.2,34027,2003,128923.97
14285,4.1,34027,2004,128189.88
14286,3.4,34027,2005,127833.52
14287,4.1,34027,2006,130617.44
14288,4.1,34027,2007,134269.52
14289,4.0,34027,2008,134011.80000000002
14290,3.8,34027,2009,131931.0
14291,7.8,34029,2002,76979.09999999999
14292,8.1,34029,2003,77713.09000000001
14293,7.6,34029,2004,79574.04000000001
14294,7.3,34029,2005,79176.8
14295,8.5,34029,2006,79965.66
14296,8.4,34029,2007,79865.06
14297,8.6,34029,2008,79918.65000000001
14298,8.2,34029,2009,81454.72
14299,12.1,34031,2002,73743.45
14300,12.6,34031,2003,74367.51000000001
14301,12,34031,2004,74663.16
14302,14,34031,2005,77433.36
14303,14.3,34031,2006,73281.78
14304,13.4,34031,2007,76973.94
14305,13.9,34031,2008,76345.20000000001
14306,16.5,34031,2009,71148.21
14307,8.3,34033,2002,75637.65
14308,9.3,34033,2003,75592.72
14309,9.2,34033,2004,76800.36
14310,9.8,34033,2005,79108.4
14311,9.6,34033,2006,79932.08
14312,10.2,34033,2007,77514.95999999999
14313,10.5,34033,2008,78212.25
14314,10.2,34033,2009,72552.46
14315,4.1,34035,2002,128513.54999999999
14316,4.7,34035,2003,125789.3
14317,4.3,34035,2004,124124.52
14318,3.9,34035,2005,132901.2
14319,4.5,34035,2006,133118.41999999998
14320,3.3,34035,2007,137444.63999999998
14321,3.6,34035,2008,134752.95
14322,4.4,34035,2009,123471.25000000001
14323,4.2,34037,2002,112630.65
14324,4.8,34037,2003,111684.09000000001
14325,4.4,34037,2004,110780.28
14326,4.3,34037,2005,112688.24
14327,4.6,34037,2006,113953.0
14328,4.6,34037,2007,111772.45999999999
14329,4.6,34037,2008,107180.55
14330,5.4,34037,2009,109812.35
14331,8.9,34039,2002,87466.5
14332,9.9,34039,2003,86851.45000000001
14333,9.1,34039,2004,86185.32
14334,8.9,34039,2005,93657.84
14335,8.0,34039,2006,90521.45999999999
14336,8.0,34039,2007,87453.54
14337,8.8,34039,2008,90621.45000000001
14338,9.5,34039,2009,88485.56000000001
14339,5.8,34041,2002,95140.65
14340,6.1,34041,2003,94986.78
14341,5.4,34041,2004,95598.36
14342,5.5,34041,2005,92780.8
14343,6.0,34041,2006,92034.02
14344,6.2,34041,2007,94056.54
14345,6.7,34041,2008,100873.35
14346,7.0,34041,2009,96026.04000000001
14347,14.0,35001,2002,65117.25
14348,14.8,35001,2003,66195.15000000001
14349,14.1,35001,2004,67153.32
14350,13.8,35001,2005,64727.68
14351,15.0,35001,2006,64042.9
14352,14.9,35001,2007,64108.74
14353,14.3,35001,2008,63433.8
14354,15.6,35001,2009,62403.50000000001
14355,23.7,35003,2002,37448.4
14356,19.1,35003,2003,39069.87
14357,18,35003,2004,38864.28
14358,22.5,35003,2005,39393.840000000004
14359,20.1,35003,2006,40122.26
14360,20.8,35003,2007,41973.78
14361,20.7,35003,2008,39321.450000000004
14362,22.0,35003,2009,40898.61
14363,21.7,35005,2002,47223.0
14364,21.2,35005,2003,46219.880000000005
14365,20,35005,2004,46455.24
14366,22.1,35005,2005,48828.48
14367,22.7,35005,2006,51443.1
14368,20.5,35005,2007,50013.82
14369,21.2,35005,2008,46755.9
14370,20.8,35005,2009,47680.11
14371,23.0,35006,2002,44734.799999999996
14372,21.4,35006,2003,46033.12
14373,20.8,35006,2004,46625.28
14374,24,35006,2005,48138.4
14375,25.4,35006,2006,49803.52
14376,24.5,35006,2007,46382.88
14377,24.2,35006,2008,46843.65
14378,25.8,35006,2009,45146.98
14379,16.4,35007,2002,50937.149999999994
14380,15.6,35007,2003,50946.840000000004
14381,14.4,35007,2004,50444.16
14382,16.9,35007,2005,51362.32
14383,17.6,35007,2006,50270.72
14384,17.1,35007,2007,50909.84
14385,16.6,35007,2008,49619.25
14386,17.3,35007,2009,53232.72
14387,18.6,35009,2002,49001.7
14388,18.7,35009,2003,49625.030000000006
14389,17.3,35009,2004,49645.44
14390,19.5,35009,2005,50992.96
14391,20.4,35009,2006,48413.6
14392,18.5,35009,2007,50045.06
14393,17.9,35009,2008,53191.350000000006
14394,17.9,35009,2009,50958.520000000004
14395,19.7,35011,2002,41368.799999999996
14396,17.8,35011,2003,42183.61
14397,16.1,35011,2004,42708.12
14398,19.1,35011,2005,42076.64
14399,20.5,35011,2006,41074.18
14400,17.8,35011,2007,41635.82
14401,18.0,35011,2008,39609.0
14402,21.9,35011,2009,39132.68
14403,25.0,35013,2002,47812.049999999996
14404,24.5,35013,2003,48604.29
14405,23,35013,2004,47954.4
14406,26.8,35013,2005,46332.64
14407,23.8,35013,2006,49461.88
14408,23.9,35013,2007,50079.14
14409,23.3,35013,2008,49087.350000000006
14410,24.8,35013,2009,48691.170000000006
14411,18.0,35015,2002,54352.649999999994
14412,17.5,35015,2003,55886.32000000001
14413,16.4,35015,2004,56673.240000000005
14414,19.5,35015,2005,56241.520000000004
14415,16.8,35015,2006,58040.84
14416,16.1,35015,2007,59879.979999999996
14417,15.3,35015,2008,59108.4
14418,13.6,35015,2009,64550.29000000001
14419,20.2,35017,2002,46384.799999999996
14420,19.6,35017,2003,45564.61
14421,17.9,35017,2004,46684.560000000005
14422,19.6,35017,2005,47182.32
14423,17.7,35017,2006,48198.979999999996
14424,17.7,35017,2007,48054.22
14425,19.0,35017,2008,48922.65
14426,19.5,35017,2009,47799.3
14427,22.4,35019,2002,38542.35
14428,21.1,35019,2003,38965.22
14429,19.5,35019,2004,39386.880000000005
14430,24.3,35019,2005,39831.6
14431,22.9,35019,2006,45122.76
14432,25.5,35019,2007,38239.18
14433,23.7,35019,2008,37682.55
14434,25.9,35019,2009,38233.96000000001
14435,14.8,35021,2002,39507.6
14436,13.3,35021,2003,39612.44
14437,12.7,35021,2004,40045.200000000004
14438,16.5,35021,2005,41067.36
14439,17.2,35021,2006,40636.18
14440,13.6,35021,2007,42757.619999999995
14441,15.2,35021,2008,38740.950000000004
14442,15.8,35021,2009,42801.54
14443,25.0,35023,2002,37456.65
14444,23.8,35023,2003,36289.4
14445,21.2,35023,2004,36975.12
14446,26.9,35023,2005,38059.28
14447,25.7,35023,2006,40126.64
14448,24.0,35023,2007,40758.259999999995
14449,21.3,35023,2008,46218.600000000006
14450,23.6,35023,2009,41309.61
14451,18.5,35025,2002,53242.2
14452,18.5,35025,2003,54115.32
14453,17.6,35025,2004,54234.96
14454,16.8,35025,2005,54320.24
14455,18.6,35025,2006,56592.52
14456,18.6,35025,2007,58166.03999999999
14457,15.5,35025,2008,61847.55
14458,15.2,35025,2009,60327.950000000004
14459,17.9,35027,2002,52664.7
14460,15.2,35027,2003,53150.93
14461,14.5,35027,2004,52481.520000000004
14462,16.7,35027,2005,54143.92
14463,16.2,35027,2006,55861.06
14464,14.0,35027,2007,57749.979999999996
14465,15.4,35027,2008,56837.700000000004
14466,17.4,35027,2009,51916.15
14467,2.7,35028,2002,151885.8
14468,3.0,35028,2003,150346.63
14469,3.2,35028,2004,147638.4
14470,3.3,35028,2005,140507.28
14471,3.1,35028,2006,147127.12
14472,3.1,35028,2007,143559.16
14473,3.1,35028,2008,138512.7
14474,3.1,35028,2009,145422.76
14475,29.4,35029,2002,35446.95
14476,26.2,35029,2003,36221.78
14477,24.3,35029,2004,35705.28
14478,31.7,35029,2005,35157.6
14479,30.3,35029,2006,34568.42
14480,32.5,35029,2007,36749.6
14481,28.0,35029,2008,37741.950000000004
14482,30.5,35029,2009,35391.21
14483,30.2,35031,2002,41575.049999999996
14484,30.6,35031,2003,42758.380000000005
14485,27.4,35031,2004,42589.560000000005
14486,33.9,35031,2005,42306.16
14487,40.1,35031,2006,40271.18
14488,26.5,35031,2007,47534.5
14489,30.8,35031,2008,40994.100000000006
14490,28.4,35031,2009,42187.780000000006
14491,23.3,35033,2002,38669.4
14492,21.3,35033,2003,40000.450000000004
14493,19.6,35033,2004,40159.08
14494,23,35033,2005,40448.72
14495,23.0,35033,2006,38603.86
14496,22.4,35033,2007,40144.82
14497,23.0,35033,2008,39098.700000000004
14498,23.5,35033,2009,44986.69
14499,17.4,35035,2002,50527.95
14500,16.4,35035,2003,50597.47
14501,15.2,35035,2004,50544.0
14502,17.4,35035,2005,52321.44
14503,18.9,35035,2006,56665.52
14504,20.4,35035,2007,51617.0
14505,18.0,35035,2008,52563.600000000006
14506,20.2,35035,2009,48713.090000000004
14507,23.4,35037,2002,38118.299999999996
14508,21.3,35037,2003,38053.96
14509,20.1,35037,2004,38655.24
14510,21.8,35037,2005,38986.48
14511,22.6,35037,2006,38967.4
14512,23.5,35037,2007,37192.64
14513,19.9,35037,2008,40770.0
14514,23.9,35037,2009,37698.29
14515,17.7,35039,2002,50419.049999999996
14516,17.9,35039,2003,52362.030000000006
14517,18.1,35039,2004,51378.6
14518,21.1,35039,2005,52233.28
14519,21.4,35039,2006,53855.02
14520,21.2,35039,2007,52909.2
14521,17.2,35039,2008,52080.3
14522,18.9,35039,2009,54420.51
14523,23.3,35041,2002,44185.35
14524,21.5,35041,2003,43977.15
14525,20,35041,2004,45112.08
14526,24.7,35041,2005,45104.48
14527,24.0,35041,2006,44592.78
14528,24.4,35041,2007,42396.939999999995
14529,21.2,35041,2008,46498.05
14530,22.1,35041,2009,45438.79
14531,11.1,35043,2002,74601.45
14532,11.9,35043,2003,74929.40000000001
14533,11.5,35043,2004,74482.2
14534,11.5,35043,2005,73092.24
14535,11.0,35043,2006,78385.94
14536,10.3,35043,2007,77681.09999999999
14537,11.0,35043,2008,76246.65000000001
14538,11.0,35043,2009,78607.86
14539,18.2,35045,2002,56642.85
14540,18.4,35045,2003,57921.36
14541,16.5,35045,2004,57440.76
14542,17.5,35045,2005,55929.92
14543,17.9,35045,2006,58294.88
14544,18.4,35045,2007,61407.899999999994
14545,14.4,35045,2008,62060.850000000006
14546,20.6,35045,2009,63029.590000000004
14547,23.5,35047,2002,43122.75
14548,21.8,35047,2003,43680.91
14549,21.4,35047,2004,43636.32
14550,28.1,35047,2005,42895.92
14551,21.6,35047,2006,49308.58
14552,24.5,35047,2007,44264.24
