,year,fips,covid_cases,county_name
3406,2021,22045,13547.0,Iberia Parish 
3407,2022,22045,20069.0,Iberia Parish 
3408,2020,22047,2651.0,Iberville Parish 
3409,2021,22047,6253.0,Iberville Parish 
3410,2022,22047,9786.0,Iberville Parish 
3411,2020,22049,1362.0,Jackson Parish 
3412,2021,22049,2879.0,Jackson Parish 
3413,2022,22049,4556.0,Jackson Parish 
3414,2020,22051,31098.0,Jefferson Parish 
3415,2021,22051,77982.0,Jefferson Parish 
3416,2022,22051,122585.0,Jefferson Parish 
3417,2020,22053,2263.0,Jefferson Davis Parish 
3418,2021,22053,4951.0,Jefferson Davis Parish 
3419,2022,22053,7248.0,Jefferson Davis Parish 
3420,2020,22055,16506.0,Lafayette Parish 
3421,2021,22055,41808.0,Lafayette Parish 
3422,2022,22055,65861.0,Lafayette Parish 
3423,2020,22057,6207.0,Lafourche Parish 
3424,2021,22057,19232.0,Lafourche Parish 
3425,2022,22057,29519.0,Lafourche Parish 
3426,2020,22059,1144.0,LaSalle Parish 
3427,2021,22059,2863.0,LaSalle Parish 
3428,2022,22059,4372.0,LaSalle Parish 
3429,2020,22061,3298.0,Lincoln Parish 
3430,2021,22061,7664.0,Lincoln Parish 
3431,2022,22061,12668.0,Lincoln Parish 
3432,2020,22063,8681.0,Livingston Parish 
3433,2021,22063,25848.0,Livingston Parish 
3434,2022,22063,38704.0,Livingston Parish 
3435,2020,22065,1291.0,Madison Parish 
3436,2021,22065,2317.0,Madison Parish 
3437,2022,22065,3315.0,Madison Parish 
3438,2020,22067,2100.0,Morehouse Parish 
3439,2021,22067,4800.0,Morehouse Parish 
3440,2022,22067,7069.0,Morehouse Parish 
3441,2020,22069,2780.0,Natchitoches Parish 
3442,2021,22069,7222.0,Natchitoches Parish 
3443,2022,22069,10612.0,Natchitoches Parish 
3444,2020,22071,20524.0,Orleans Parish 
3445,2021,22071,55985.0,Orleans Parish 
3446,2022,22071,97162.0,Orleans Parish 
3447,2020,22073,13725.0,Ouachita Parish 
3448,2021,22073,33901.0,Ouachita Parish 
3449,2022,22073,52395.0,Ouachita Parish 
3450,2020,22075,1695.0,Plaquemines Parish 
3451,2021,22075,4402.0,Plaquemines Parish 
3452,2022,22075,6875.0,Plaquemines Parish 
3453,2020,22077,1893.0,Pointe Coupee Parish 
3454,2021,22077,4129.0,Pointe Coupee Parish 
3455,2022,22077,6658.0,Pointe Coupee Parish 
3456,2020,22079,8162.0,Rapides Parish 
3457,2021,22079,22876.0,Rapides Parish 
3458,2022,22079,34099.0,Rapides Parish 
3459,2020,22081,660.0,Red River Parish 
3460,2021,22081,1516.0,Red River Parish 
3461,2022,22081,2164.0,Red River Parish 
3462,2020,22083,1719.0,Richland Parish 
3463,2021,22083,4530.0,Richland Parish 
3464,2022,22083,7012.0,Richland Parish 
3465,2020,22085,2031.0,Sabine Parish 
3466,2021,22085,4844.0,Sabine Parish 
3467,2022,22085,6608.0,Sabine Parish 
3468,2020,22087,2332.0,St. Bernard Parish 
3469,2021,22087,7805.0,St. Bernard Parish 
3470,2022,22087,12175.0,St. Bernard Parish 
3471,2020,22089,3590.0,St. Charles Parish 
3472,2021,22089,9784.0,St. Charles Parish 
3473,2022,22089,14784.0,St. Charles Parish 
3474,2020,22091,699.0,St. Helena Parish 
3475,2021,22091,1310.0,St. Helena Parish 
3476,2022,22091,1992.0,St. Helena Parish 
3477,2020,22093,1311.0,St. James Parish 
3478,2021,22093,3844.0,St. James Parish 
3479,2022,22093,6237.0,St. James Parish 
3480,2020,22095,2610.0,St. John the Baptist Parish 
3481,2021,22095,7060.0,St. John the Baptist Parish 
3482,2022,22095,11210.0,St. John the Baptist Parish 
3483,2020,22097,6509.0,St. Landry Parish 
3484,2021,22097,14894.0,St. Landry Parish 
3485,2022,22097,23270.0,St. Landry Parish 
3486,2020,22099,3750.0,St. Martin Parish 
3487,2021,22099,8981.0,St. Martin Parish 
3488,2022,22099,13448.0,St. Martin Parish 
3489,2020,22101,3050.0,St. Mary Parish 
3490,2021,22101,9204.0,St. Mary Parish 
3491,2022,22101,13156.0,St. Mary Parish 
3492,2020,22103,15033.0,St. Tammany Parish 
3493,2021,22103,47807.0,St. Tammany Parish 
3494,2022,22103,77440.0,St. Tammany Parish 
3495,2020,22105,8962.0,Tangipahoa Parish 
3496,2021,22105,24132.0,Tangipahoa Parish 
3497,2022,22105,36676.0,Tangipahoa Parish 
3498,2020,22107,267.0,Tensas Parish 
3499,2021,22107,594.0,Tensas Parish 
3500,2022,22107,1018.0,Tensas Parish 
3501,2020,22109,6124.0,Terrebonne Parish 
3502,2021,22109,21132.0,Terrebonne Parish 
3503,2022,22109,32940.0,Terrebonne Parish 
3504,2020,22111,1811.0,Union Parish 
3505,2021,22111,4536.0,Union Parish 
3506,2022,22111,7133.0,Union Parish 
3507,2020,22113,3463.0,Vermilion Parish 
3508,2021,22113,10869.0,Vermilion Parish 
3509,2022,22113,16005.0,Vermilion Parish 
3510,2020,22115,2122.0,Vernon Parish 
3511,2021,22115,6746.0,Vernon Parish 
3512,2022,22115,10244.0,Vernon Parish 
3513,2020,22117,3107.0,Washington Parish 
3514,2021,22117,8627.0,Washington Parish 
3515,2022,22117,13488.0,Washington Parish 
3516,2020,22119,2774.0,Webster Parish 
3517,2021,22119,7242.0,Webster Parish 
3518,2022,22119,11720.0,Webster Parish 
3519,2020,22121,1812.0,West Baton Rouge Parish 
3520,2021,22121,4731.0,West Baton Rouge Parish 
3521,2022,22121,7718.0,West Baton Rouge Parish 
3522,2020,22123,904.0,West Carroll Parish 
3523,2021,22123,2244.0,West Carroll Parish 
3524,2022,22123,3779.0,West Carroll Parish 
3525,2020,22125,915.0,West Feliciana Parish 
3526,2021,22125,1522.0,West Feliciana Parish 
3527,2022,22125,2946.0,West Feliciana Parish 
3528,2020,22127,1210.0,Winn Parish 
3529,2021,22127,2798.0,Winn Parish 
3530,2022,22127,4565.0,Winn Parish 
3531,2020,23001,2616.0,Androscoggin County 
3532,2021,23001,15358.0,Androscoggin County 
3533,2022,23001,24309.0,Androscoggin County 
3534,2020,23003,585.0,Aroostook County 
3535,2021,23003,7248.0,Aroostook County 
3536,2022,23003,15434.0,Aroostook County 
3537,2020,23005,7055.0,Cumberland County 
3538,2021,23005,28016.0,Cumberland County 
3539,2022,23005,56443.0,Cumberland County 
3540,2020,23007,449.0,Franklin County 
3541,2021,23007,3747.0,Franklin County 
3542,2022,23007,6340.0,Franklin County 
3543,2020,23009,531.0,Hancock County 
3544,2021,23009,4443.0,Hancock County 
3545,2022,23009,8553.0,Hancock County 
3546,2020,23011,1764.0,Kennebec County 
3547,2021,23011,14384.0,Kennebec County 
3548,2022,23011,26017.0,Kennebec County 
3549,2020,23013,361.0,Knox County 
3550,2021,23013,3121.0,Knox County 
3551,2022,23013,6776.0,Knox County 
3552,2020,23015,296.0,Lincoln County 
3553,2021,23015,2837.0,Lincoln County 
3554,2022,23015,5902.0,Lincoln County 
3555,2020,23017,1096.0,Oxford County 
3556,2021,23017,7644.0,Oxford County 
3557,2022,23017,12502.0,Oxford County 
3558,2020,23019,1971.0,Penobscot County 
3559,2021,23019,17360.0,Penobscot County 
3560,2022,23019,31476.0,Penobscot County 
3561,2020,23021,112.0,Piscataquis County 
3562,2021,23021,2005.0,Piscataquis County 
3563,2022,23021,3279.0,Piscataquis County 
3564,2020,23023,367.0,Sagadahoc County 
3565,2021,23023,2987.0,Sagadahoc County 
3566,2022,23023,5858.0,Sagadahoc County 
3567,2020,23025,737.0,Somerset County 
3568,2021,23025,6440.0,Somerset County 
3569,2022,23025,10663.0,Somerset County 
3570,2020,23027,378.0,Waldo County 
3571,2021,23027,3576.0,Waldo County 
3572,2022,23027,6879.0,Waldo County 
3573,2020,23029,357.0,Washington County 
3574,2021,23029,2785.0,Washington County 
3575,2022,23029,4808.0,Washington County 
3576,2020,23031,4815.0,York County 
3577,2021,23031,23677.0,York County 
3578,2022,23031,44669.0,York County 
3579,2020,24001,5374.0,Allegany County 
3580,2021,24001,11735.0,Allegany County 
3581,2022,24001,18020.0,Allegany County 
3582,2020,24003,24045.0,Anne Arundel County 
3583,2021,24003,64699.0,Anne Arundel County 
3584,2022,24003,100180.0,Anne Arundel County 
3585,2020,24005,38280.0,Baltimore County 
3586,2021,24005,94798.0,Baltimore County 
3587,2022,24005,145531.0,Baltimore County 
3588,2020,24009,2205.0,Calvert County 
3589,2021,24009,7292.0,Calvert County 
3590,2022,24009,12336.0,Calvert County 
3591,2020,24011,1295.0,Caroline County 
3592,2021,24011,4179.0,Caroline County 
3593,2022,24011,6396.0,Caroline County 
3594,2020,24013,5101.0,Carroll County 
3595,2021,24013,14993.0,Carroll County 
3596,2022,24013,23665.0,Carroll County 
3597,2020,24015,3535.0,Cecil County 
3598,2021,24015,10635.0,Cecil County 
3599,2022,24015,16943.0,Cecil County 
3600,2020,24017,5987.0,Charles County 
3601,2021,24017,18449.0,Charles County 
3602,2022,24017,31585.0,Charles County 
3603,2020,24019,1337.0,Dorchester County 
3604,2021,24019,5120.0,Dorchester County 
3605,2022,24019,8228.0,Dorchester County 
3606,2020,24021,11100.0,Frederick County 
3607,2021,24021,30636.0,Frederick County 
3608,2022,24021,49904.0,Frederick County 
3609,2020,24023,1439.0,Garrett County 
3610,2021,24023,4255.0,Garrett County 
3611,2022,24023,5996.0,Garrett County 
3612,2020,24025,8475.0,Harford County 
3613,2021,24025,26480.0,Harford County 
3614,2022,24025,41905.0,Harford County 
3615,2020,24027,11088.0,Howard County 
3616,2021,24027,29176.0,Howard County 
3617,2022,24027,51420.0,Howard County 
3618,2020,24029,722.0,Kent County 
3619,2021,24029,2215.0,Kent County 
3620,2022,24029,3328.0,Kent County 
3621,2020,24031,45791.0,Montgomery County 
3622,2021,24031,102675.0,Montgomery County 
3623,2022,24031,199328.0,Montgomery County 
3624,2020,24033,54127.0,Prince George's County 
3625,2021,24033,124006.0,Prince George's County 
3626,2022,24033,187784.0,Prince George's County 
3627,2020,24035,1614.0,Queen Anne's County 
3628,2021,24035,5140.0,Queen Anne's County 
3629,2022,24035,7634.0,Queen Anne's County 
3630,2020,24037,3202.0,St. Mary's County 
3631,2021,24037,12115.0,St. Mary's County 
3632,2022,24037,20648.0,St. Mary's County 
3633,2020,24039,1781.0,Somerset County 
3634,2021,24039,3684.0,Somerset County 
3635,2022,24039,5443.0,Somerset County 
3636,2020,24041,1135.0,Talbot County 
3637,2021,24041,3693.0,Talbot County 
3638,2022,24041,6058.0,Talbot County 
3639,2020,24043,8005.0,Washington County 
3640,2021,24043,25437.0,Washington County 
3641,2022,24043,36562.0,Washington County 
3642,2020,24045,4617.0,Wicomico County 
3643,2021,24045,13116.0,Wicomico County 
3644,2022,24045,21035.0,Wicomico County 
3645,2020,24047,2122.0,Worcester County 
3646,2021,24047,5873.0,Worcester County 
3647,2022,24047,9348.0,Worcester County 
3648,2020,24510,31312.0,Baltimore City 
3649,2021,24510,79780.0,Baltimore City 
3650,2022,24510,125244.0,Baltimore City 
3651,2020,25001,4915.0,Barnstable County 
3652,2021,25001,24390.0,Barnstable County 
3653,2022,25001,40475.0,Barnstable County 
3654,2020,25003,2656.0,Berkshire County 
3655,2021,25003,13117.0,Berkshire County 
3656,2022,25003,28931.0,Berkshire County 
3657,2020,25005,31597.0,Bristol County 
3658,2021,25005,105028.0,Bristol County 
3659,2022,25005,161675.0,Bristol County 
3660,2020,25007,435.0,Dukes County 
3661,2021,25007,2340.0,Dukes County 
3662,2022,25007,3878.0,Dukes County 
3663,2020,25009,54083.0,Essex County 
3664,2021,25009,146881.0,Essex County 
3665,2022,25009,225264.0,Essex County 
3666,2020,25011,1211.0,Franklin County 
3667,2021,25011,5481.0,Franklin County 
3668,2022,25011,12271.0,Franklin County 
3669,2020,25013,23978.0,Hampden County 
3670,2021,25013,85731.0,Hampden County 
3671,2022,25013,146945.0,Hampden County 
3672,2020,25015,3427.0,Hampshire County 
3673,2021,25015,15701.0,Hampshire County 
3674,2022,25015,33501.0,Hampshire County 
3675,2020,25017,70860.0,Middlesex County 
3676,2021,25017,208865.0,Middlesex County 
3677,2022,25017,379849.0,Middlesex County 
3678,2020,25019,692.0,Town and County of Nantucket
3679,2021,25019,2307.0,Town and County of Nantucket
3680,2022,25019,3591.0,Town and County of Nantucket
3681,2020,25021,24751.0,Norfolk County 
3682,2021,25021,84862.0,Norfolk County 
3683,2022,25021,151307.0,Norfolk County 
3684,2020,25023,22276.0,Plymouth County 
3685,2021,25023,79194.0,Plymouth County 
3686,2022,25023,126124.0,Plymouth County 
3687,2020,25025,51358.0,Suffolk County 
3688,2021,25025,136536.0,Suffolk County 
3689,2022,25025,238542.0,Suffolk County 
3690,2020,25027,40494.0,Worcester County 
3691,2021,25027,126892.0,Worcester County 
3692,2022,25027,211681.0,Worcester County 
3693,2020,26001,336.0,Alcona County 
3694,2021,26001,1413.0,Alcona County 
3695,2022,26001,1786.0,Alcona County 
3696,2020,26003,319.0,Alger County 
3697,2021,26003,1096.0,Alger County 
3698,2022,26003,1825.0,Alger County 
3699,2020,26005,5758.0,Allegan County 
3700,2021,26005,20295.0,Allegan County 
3701,2022,26005,28541.0,Allegan County 
3702,2020,26007,1142.0,Alpena County 
3703,2021,26007,4545.0,Alpena County 
3704,2022,26007,5928.0,Alpena County 
3705,2020,26009,618.0,Antrim County 
3706,2021,26009,3153.0,Antrim County 
3707,2022,26009,4691.0,Antrim County 
3708,2020,26011,597.0,Arenac County 
3709,2021,26011,2358.0,Arenac County 
3710,2022,26011,3401.0,Arenac County 
3711,2020,26013,545.0,Baraga County 
3712,2021,26013,1494.0,Baraga County 
3713,2022,26013,2171.0,Baraga County 
3714,2020,26015,2968.0,Barry County 
3715,2021,26015,10746.0,Barry County 
3716,2022,26015,15045.0,Barry County 
3717,2020,26017,6219.0,Bay County 
3718,2021,26017,19169.0,Bay County 
3719,2022,26017,28587.0,Bay County 
3720,2020,26019,658.0,Benzie County 
3721,2021,26019,2407.0,Benzie County 
3722,2022,26019,3671.0,Benzie County 
3723,2020,26021,9218.0,Berrien County 
3724,2021,26021,25487.0,Berrien County 
3725,2022,26021,36765.0,Berrien County 
3726,2020,26023,3070.0,Branch County 
3727,2021,26023,8553.0,Branch County 
3728,2022,26023,11670.0,Branch County 
3729,2020,26025,7802.0,Calhoun County 
3730,2021,26025,24824.0,Calhoun County 
3731,2022,26025,36367.0,Calhoun County 
3732,2020,26027,3194.0,Cass County 
3733,2021,26027,9046.0,Cass County 
3734,2022,26027,11575.0,Cass County 
3735,2020,26029,849.0,Charlevoix County 
3736,2021,26029,3412.0,Charlevoix County 
3737,2022,26029,5242.0,Charlevoix County 
3738,2020,26031,737.0,Cheboygan County 
3739,2021,26031,3676.0,Cheboygan County 
3740,2022,26031,5062.0,Cheboygan County 
3741,2020,26033,1385.0,Chippewa County 
3742,2021,26033,5132.0,Chippewa County 
3743,2022,26033,9112.0,Chippewa County 
3744,2020,26035,1224.0,Clare County 
3745,2021,26035,5127.0,Clare County 
3746,2022,26035,7117.0,Clare County 
3747,2020,26037,3879.0,Clinton County 
3748,2021,26037,14241.0,Clinton County 
3749,2022,26037,23187.0,Clinton County 
3750,2020,26039,457.0,Crawford County 
3751,2021,26039,1932.0,Crawford County 
3752,2022,26039,2763.0,Crawford County 
3753,2020,26041,2889.0,Delta County 
3754,2021,26041,7154.0,Delta County 
3755,2022,26041,10538.0,Delta County 
3756,2020,26043,2174.0,Dickinson County 
3757,2021,26043,5119.0,Dickinson County 
3758,2022,26043,7766.0,Dickinson County 
3759,2020,26045,4667.0,Eaton County 
3760,2021,26045,18365.0,Eaton County 
3761,2022,26045,29163.0,Eaton County 
3762,2020,26047,1207.0,Emmet County 
3763,2021,26047,4549.0,Emmet County 
3764,2022,26047,6858.0,Emmet County 
3765,2020,26049,21619.0,Genesee County 
3766,2021,26049,72131.0,Genesee County 
3767,2022,26049,108643.0,Genesee County 
3768,2020,26051,1184.0,Gladwin County 
3769,2021,26051,4148.0,Gladwin County 
3770,2022,26051,5830.0,Gladwin County 
3771,2020,26053,1002.0,Gogebic County 
3772,2021,26053,2330.0,Gogebic County 
3773,2022,26053,3488.0,Gogebic County 
3774,2020,26055,3015.0,Grand Traverse County 
3775,2021,26055,12257.0,Grand Traverse County 
3776,2022,26055,18864.0,Grand Traverse County 
3777,2020,26057,2389.0,Gratiot County 
3778,2021,26057,7957.0,Gratiot County 
3779,2022,26057,11455.0,Gratiot County 
3780,2020,26059,2588.0,Hillsdale County 
3781,2021,26059,8229.0,Hillsdale County 
3782,2022,26059,10842.0,Hillsdale County 
3783,2020,26061,1974.0,Houghton County 
3784,2021,26061,5668.0,Houghton County 
3785,2022,26061,8318.0,Houghton County 
3786,2020,26063,1523.0,Huron County 
3787,2021,26063,6322.0,Huron County 
3788,2022,26063,8492.0,Huron County 
3789,2020,26065,12635.0,Ingham County 
3790,2021,26065,42204.0,Ingham County 
3791,2022,26065,70420.0,Ingham County 
3792,2020,26067,3393.0,Ionia County 
3793,2021,26067,12174.0,Ionia County 
3794,2022,26067,17438.0,Ionia County 
3795,2020,26069,1104.0,Iosco County 
3796,2021,26069,3801.0,Iosco County 
3797,2022,26069,5092.0,Iosco County 
3798,2020,26071,813.0,Iron County 
3799,2021,26071,1873.0,Iron County 
3800,2022,26071,2822.0,Iron County 
3801,2020,26073,3426.0,Isabella County 
3802,2021,26073,11410.0,Isabella County 
3803,2022,26073,16399.0,Isabella County 
3804,2020,26075,7675.0,Jackson County 
3805,2021,26075,28865.0,Jackson County 
3806,2022,26075,42206.0,Jackson County 
3807,2020,26077,12232.0,Kalamazoo County 
3808,2021,26077,40210.0,Kalamazoo County 
3809,2022,26077,64433.0,Kalamazoo County 
3810,2020,26079,491.0,Kalkaska County 
3811,2021,26079,2527.0,Kalkaska County 
3812,2022,26079,3902.0,Kalkaska County 
3813,2020,26081,43274.0,Kent County 
3814,2021,26081,122989.0,Kent County 
3815,2022,26081,177791.0,Kent County 
3816,2020,26083,82.0,Keweenaw County 
3817,2021,26083,391.0,Keweenaw County 
3818,2022,26083,559.0,Keweenaw County 
3819,2020,26085,303.0,Lake County 
3820,2021,26085,1403.0,Lake County 
3821,2022,26085,2014.0,Lake County 
3822,2020,26087,4023.0,Lapeer County 
3823,2021,26087,15569.0,Lapeer County 
3824,2022,26087,21284.0,Lapeer County 
3825,2020,26089,626.0,Leelanau County 
3826,2021,26089,2509.0,Leelanau County 
3827,2022,26089,3911.0,Leelanau County 
3828,2020,26091,4207.0,Lenawee County 
3829,2021,26091,17722.0,Lenawee County 
3830,2022,26091,26281.0,Lenawee County 
3831,2020,26093,7825.0,Livingston County 
3832,2021,26093,33099.0,Livingston County 
3833,2022,26093,49865.0,Livingston County 
3834,2020,26095,192.0,Luce County 
3835,2021,26095,1041.0,Luce County 
3836,2022,26095,1525.0,Luce County 
3837,2020,26097,380.0,Mackinac County 
3838,2021,26097,1702.0,Mackinac County 
3839,2022,26097,2651.0,Mackinac County 
3840,2020,26099,49473.0,Macomb County 
3841,2021,26099,165571.0,Macomb County 
3842,2022,26099,251793.0,Macomb County 
3843,2020,26101,591.0,Manistee County 
3844,2021,26101,2533.0,Manistee County 
3845,2022,26101,4005.0,Manistee County 
3846,2020,26103,3557.0,Marquette County 
3847,2021,26103,9246.0,Marquette County 
3848,2022,26103,16417.0,Marquette County 
3849,2020,26105,979.0,Mason County 
3850,2021,26105,4767.0,Mason County 
3851,2022,26105,7144.0,Mason County 
3852,2020,26107,1651.0,Mecosta County 
3853,2021,26107,6390.0,Mecosta County 
3854,2022,26107,9118.0,Mecosta County 
3855,2020,26109,1689.0,Menominee County 
3856,2021,26109,4216.0,Menominee County 
3857,2022,26109,5911.0,Menominee County 
3858,2020,26111,4011.0,Midland County 
3859,2021,26111,13531.0,Midland County 
3860,2022,26111,20442.0,Midland County 
3861,2020,26113,479.0,Missaukee County 
3862,2021,26113,2241.0,Missaukee County 
3863,2022,26113,3062.0,Missaukee County 
3864,2020,26115,7595.0,Monroe County 
3865,2021,26115,27232.0,Monroe County 
3866,2022,26115,41287.0,Monroe County 
3867,2020,26117,2932.0,Montcalm County 
3868,2021,26117,11619.0,Montcalm County 
3869,2022,26117,15780.0,Montcalm County 
3870,2020,26119,286.0,Montmorency County 
3871,2021,26119,1342.0,Montmorency County 
3872,2022,26119,1794.0,Montmorency County 
3873,2020,26121,9333.0,Muskegon County 
3874,2021,26121,29486.0,Muskegon County 
3875,2022,26121,42069.0,Muskegon County 
3876,2020,26123,2253.0,Newaygo County 
3877,2021,26123,8839.0,Newaygo County 
3878,2022,26123,12045.0,Newaygo County 
3879,2020,26125,61195.0,Oakland County 
3880,2021,26125,199302.0,Oakland County 
3881,2022,26125,321993.0,Oakland County 
